task,failure,controller,trigger_mode,seed,episode,success,steps,return,initial_distance,final_distance,min_distance,distance_reduction,risk_event_rate,monitor_triggers,recovery_replans,recovery_phase_replans,recovery_override_rate,source_csv,recovery_policy,experiment_suite,experiment_notes,visual_reestimate_triggers,unsafe_warning_events,unsafe_abort,min_danger_distance,source,route_label,fault_family,split,pred_route,confidence,prob_auto_execute,prob_auto_recovery,prob_human_review,prob_abort_candidate
NeedlePick,jaw_stuck_open,clean,coarse,43004,0,1.0,37,-36.0,0.2330517517043435,0.0159348329772258,0.0159348329772258,0.2171169187271176,0.6486486486486487,0,0.0,0.0,0.0,runs/surrol_needlepick_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"NeedlePick hard execution fault, observable proxy recovery, 10 seed",0.0,0.0,0.0,1.0,master_episode_rows,auto_execute,grasp_contact_uncertainty,train_even_seed,auto_execute,0.9747370458276575,0.9747370458276575,0.019882131779236208,0.003908224710208676,0.0014725976828976375
NeedlePick,jaw_stuck_open,clean,coarse,43006,0,1.0,45,-44.0,0.2540607979518466,0.0209424162532183,0.0209424162532183,0.2331183816986282,0.6888888888888889,0,0.0,0.0,0.0,runs/surrol_needlepick_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"NeedlePick hard execution fault, observable proxy recovery, 10 seed",0.0,0.0,0.0,1.0,master_episode_rows,auto_execute,grasp_contact_uncertainty,train_even_seed,auto_execute,0.968978028607599,0.968978028607599,0.02433686808234068,0.0050203728547197225,0.0016647304553407856
NeedlePick,jaw_stuck_open,clean,coarse,43008,0,1.0,41,-40.0,0.1699740880602928,0.0244497379929081,0.0244497379929081,0.1455243500673846,0.7317073170731707,0,0.0,0.0,0.0,runs/surrol_needlepick_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"NeedlePick hard execution fault, observable proxy recovery, 10 seed",0.0,0.0,0.0,1.0,master_episode_rows,auto_execute,grasp_contact_uncertainty,train_even_seed,auto_execute,0.9758028977396568,0.9758028977396568,0.01721569920816956,0.005437943926871685,0.0015434591253019932
NeedlePick,jaw_stuck_open,perturbed,coarse,43000,0,0.0,220,-220.0,0.2248327019361904,0.2247738040025275,0.224770802213329,5.889793366284368e-05,0.9818181818181818,0,0.0,0.0,0.0,runs/surrol_needlepick_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"NeedlePick hard execution fault, observable proxy recovery, 10 seed",0.0,0.0,0.0,1.0,master_episode_rows,human_review,grasp_contact_uncertainty,train_even_seed,human_review,0.799788661757714,0.004813236976626674,0.19284222473462467,0.799788661757714,0.0025558765310347955
NeedlePick,jaw_stuck_open,perturbed,coarse,43002,0,0.0,220,-220.0,0.276283544707664,0.2762333706604737,0.2762330192582356,5.017404719026564e-05,0.9818181818181818,0,0.0,0.0,0.0,runs/surrol_needlepick_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"NeedlePick hard execution fault, observable proxy recovery, 10 seed",0.0,0.0,0.0,1.0,master_episode_rows,human_review,grasp_contact_uncertainty,train_even_seed,human_review,0.7982034713702796,0.0022210026219224893,0.1976374269277101,0.7982034713702796,0.0019380990800879204
NeedlePick,jaw_stuck_open,perturbed,coarse,43004,0,0.0,220,-220.0,0.2330517517043435,0.2329924235554173,0.2329920144303151,5.932814892617433e-05,0.9818181818181818,0,0.0,0.0,0.0,runs/surrol_needlepick_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"NeedlePick hard execution fault, observable proxy recovery, 10 seed",0.0,0.0,0.0,1.0,master_episode_rows,human_review,grasp_contact_uncertainty,train_even_seed,human_review,0.7996676078016318,0.004254600498004754,0.19363200791309865,0.7996676078016318,0.002445783787264654
NeedlePick,jaw_stuck_open,perturbed,coarse,43006,0,0.0,220,-220.0,0.2540607979518466,0.2540059404047732,0.2540059404047732,5.485754707335033e-05,0.9818181818181818,0,0.0,0.0,0.0,runs/surrol_needlepick_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"NeedlePick hard execution fault, observable proxy recovery, 10 seed",0.0,0.0,0.0,1.0,master_episode_rows,human_review,grasp_contact_uncertainty,train_even_seed,human_review,0.7991075595621175,0.0031027568859121673,0.19560495739379177,0.7991075595621175,0.002184726158178543
NeedlePick,jaw_stuck_open,perturbed,coarse,43008,0,0.0,220,-220.0,0.1699740880602928,0.1698922157992864,0.1698917476450433,8.187226100633826e-05,0.9818181818181818,0,0.0,0.0,0.0,runs/surrol_needlepick_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"NeedlePick hard execution fault, observable proxy recovery, 10 seed",0.0,0.0,0.0,1.0,master_episode_rows,human_review,grasp_contact_uncertainty,train_even_seed,human_review,0.798477446205191,0.010940241223174652,0.18716197979347343,0.798477446205191,0.003420332778160851
NeedlePick,jaw_stuck_open,monitor_corrected,coarse,43000,0,1.0,103,-102.0,0.2248327019361904,0.0210614484457027,0.0210614484457027,0.2037712534904877,0.883495145631068,3,1.0,1.0,0.9320388349514565,runs/surrol_needlepick_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"NeedlePick hard execution fault, observable proxy recovery, 10 seed",0.0,0.0,0.0,1.0,master_episode_rows,human_review,grasp_contact_uncertainty,train_even_seed,human_review,0.5788069485633266,0.09196507863096852,0.3247092554064304,0.5788069485633266,0.004518717399274471
NeedlePick,jaw_stuck_open,monitor_corrected,coarse,43002,0,1.0,105,-104.0,0.276283544707664,0.0211311301854985,0.0211311301854985,0.2551524145221655,0.8761904761904762,3,2.0,2.0,0.9142857142857144,runs/surrol_needlepick_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"NeedlePick hard execution fault, observable proxy recovery, 10 seed",0.0,0.0,0.0,1.0,master_episode_rows,human_review,grasp_contact_uncertainty,train_even_seed,human_review,0.5231457343487064,0.08642844898921337,0.38587028293095155,0.5231457343487064,0.004555533731128724
NeedlePick,jaw_stuck_open,monitor_corrected,coarse,43004,0,1.0,102,-101.0,0.2330517517043435,0.0159242089852736,0.0159242089852736,0.2171275427190698,0.8725490196078431,3,2.0,2.0,0.9411764705882352,runs/surrol_needlepick_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"NeedlePick hard execution fault, observable proxy recovery, 10 seed",0.0,0.0,0.0,1.0,master_episode_rows,human_review,grasp_contact_uncertainty,train_even_seed,human_review,0.5660828805618796,0.0881958867505353,0.3412063211179816,0.5660828805618796,0.004514911569603512
NeedlePick,jaw_stuck_open,monitor_corrected,coarse,43006,0,1.0,108,-107.0,0.2540607979518466,0.0209800655754687,0.0209800655754687,0.2330807323763779,0.8703703703703703,3,1.0,1.0,0.8888888888888888,runs/surrol_needlepick_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"NeedlePick hard execution fault, observable proxy recovery, 10 seed",0.0,0.0,0.0,1.0,master_episode_rows,human_review,grasp_contact_uncertainty,train_even_seed,human_review,0.5528201994775725,0.09723901586839619,0.3452393160277706,0.5528201994775725,0.00470146862626063
NeedlePick,jaw_stuck_open,monitor_corrected,coarse,43008,0,1.0,101,-100.0,0.1699740880602928,0.0244680936522906,0.0244680936522906,0.1455059944080021,0.8910891089108911,3,2.0,2.0,0.9504950495049505,runs/surrol_needlepick_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"NeedlePick hard execution fault, observable proxy recovery, 10 seed",0.0,0.0,0.0,1.0,master_episode_rows,human_review,grasp_contact_uncertainty,train_even_seed,human_review,0.6579586088316646,0.0760084435140705,0.26189341497131335,0.6579586088316646,0.004139532682951642
GauzeRetrieve,none,clean,coarse,43000,0,1.0,35,-34.0,0.2406647509451256,0.0123994672532815,0.0123994672532815,0.2282652836918441,0.4571428571428571,0,0.0,0.0,0.0,runs/surrol_gauzeretrieve_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"GauzeRetrieve hard execution fault, observable proxy recovery, 10 seed",0.0,0.0,0.0,1.0,master_episode_rows,auto_execute,nominal_execution,train_even_seed,auto_execute,0.9712012997093873,0.9712012997093873,0.02262507149608491,0.004489677410066495,0.0016839513844612876
GauzeRetrieve,none,clean,coarse,43002,0,1.0,35,-34.0,0.2749173812311886,0.0128146525690532,0.0128146525690532,0.2621027286621353,0.4857142857142857,0,0.0,0.0,0.0,runs/surrol_gauzeretrieve_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"GauzeRetrieve hard execution fault, observable proxy recovery, 10 seed",0.0,0.0,0.0,1.0,master_episode_rows,auto_execute,nominal_execution,train_even_seed,auto_execute,0.9694136979996458,0.9694136979996458,0.024991800495511526,0.0039492849357885985,0.0016452165690541316
GauzeRetrieve,none,clean,coarse,43004,0,1.0,35,-34.0,0.2549963604913002,0.0103753049586258,0.0103753049586258,0.2446210555326743,0.4571428571428571,0,0.0,0.0,0.0,runs/surrol_gauzeretrieve_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"GauzeRetrieve hard execution fault, observable proxy recovery, 10 seed",0.0,0.0,0.0,1.0,master_episode_rows,auto_execute,nominal_execution,train_even_seed,auto_execute,0.9709328745724745,0.9709328745724745,0.02324067809394219,0.00417196297178747,0.0016544843617958991
GauzeRetrieve,none,clean,coarse,43006,0,1.0,35,-34.0,0.349354592267479,0.0180275669650384,0.0180275669650384,0.3313270253024405,0.4857142857142857,0,0.0,0.0,0.0,runs/surrol_gauzeretrieve_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"GauzeRetrieve hard execution fault, observable proxy recovery, 10 seed",0.0,0.0,0.0,1.0,master_episode_rows,auto_execute,nominal_execution,train_even_seed,auto_execute,0.9603548060430731,0.9603548060430731,0.03438568128844745,0.003529812850487879,0.0017296998179917055
GauzeRetrieve,none,clean,coarse,43008,0,1.0,35,-34.0,0.2625604156059348,0.0127395234008329,0.0127395234008329,0.2498208922051019,0.5142857142857142,0,0.0,0.0,0.0,runs/surrol_gauzeretrieve_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"GauzeRetrieve hard execution fault, observable proxy recovery, 10 seed",0.0,0.0,0.0,1.0,master_episode_rows,auto_execute,nominal_execution,train_even_seed,auto_execute,0.9711838617393842,0.9711838617393842,0.023315375647331122,0.003904857348239171,0.0015959052650454477
GauzeRetrieve,none,monitor_corrected,coarse,43000,0,1.0,35,-34.0,0.2406647509451256,0.0124623686922585,0.0124623686922585,0.228202382252867,0.4571428571428571,1,0.0,0.0,0.8285714285714286,runs/surrol_gauzeretrieve_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"GauzeRetrieve hard execution fault, observable proxy recovery, 10 seed",0.0,0.0,0.0,1.0,master_episode_rows,auto_execute,nominal_execution,train_even_seed,auto_execute,0.447501787581673,0.447501787581673,0.37920358812623944,0.1664937927901055,0.006800831501982013
GauzeRetrieve,none,monitor_corrected,coarse,43002,0,1.0,35,-34.0,0.2749173812311886,0.0125896631032279,0.0125896631032279,0.2623277181279607,0.4857142857142857,1,0.0,0.0,0.8285714285714286,runs/surrol_gauzeretrieve_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"GauzeRetrieve hard execution fault, observable proxy recovery, 10 seed",0.0,0.0,0.0,1.0,master_episode_rows,auto_execute,nominal_execution,train_even_seed,auto_execute,0.4394480710270204,0.4394480710270204,0.41067789558162904,0.1433550766512965,0.0065189567400540304
GauzeRetrieve,none,monitor_corrected,coarse,43004,0,1.0,35,-34.0,0.2549963604913002,0.0117393359899586,0.0117393359899586,0.2432570245013415,0.4571428571428571,1,0.0,0.0,0.8285714285714286,runs/surrol_gauzeretrieve_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"GauzeRetrieve hard execution fault, observable proxy recovery, 10 seed",0.0,0.0,0.0,1.0,master_episode_rows,auto_execute,nominal_execution,train_even_seed,auto_execute,0.44380342225775105,0.44380342225775105,0.3924537218053659,0.15703180111947423,0.0067110548174087745
GauzeRetrieve,none,monitor_corrected,coarse,43006,0,1.0,35,-34.0,0.349354592267479,0.0177223214307544,0.0177223214307544,0.3316322708367246,0.4857142857142857,1,0.0,0.0,0.8285714285714286,runs/surrol_gauzeretrieve_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"GauzeRetrieve hard execution fault, observable proxy recovery, 10 seed",0.0,0.0,0.0,1.0,master_episode_rows,auto_execute,nominal_execution,train_even_seed,auto_recovery,0.49751655623067564,0.38368256010209056,0.49751655623067564,0.11276506940350488,0.006035814263728829
GauzeRetrieve,none,monitor_corrected,coarse,43008,0,1.0,35,-34.0,0.2625604156059348,0.0125720239955394,0.0125720239955394,0.2499883916103953,0.5142857142857142,1,0.0,0.0,0.8285714285714286,runs/surrol_gauzeretrieve_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"GauzeRetrieve hard execution fault, observable proxy recovery, 10 seed",0.0,0.0,0.0,1.0,master_episode_rows,auto_execute,nominal_execution,train_even_seed,auto_execute,0.4529995623781652,0.4529995623781652,0.39449542886484684,0.14599475751648405,0.0065102512405039266
GauzeRetrieve,jaw_stuck_open,clean,coarse,43000,0,1.0,35,-34.0,0.2406647509451256,0.0123994672532815,0.0123994672532815,0.2282652836918441,0.4571428571428571,0,0.0,0.0,0.0,runs/surrol_gauzeretrieve_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"GauzeRetrieve hard execution fault, observable proxy recovery, 10 seed",0.0,0.0,0.0,1.0,master_episode_rows,auto_execute,grasp_contact_uncertainty,train_even_seed,auto_execute,0.9712012997093873,0.9712012997093873,0.02262507149608491,0.004489677410066495,0.0016839513844612876
GauzeRetrieve,jaw_stuck_open,clean,coarse,43002,0,1.0,35,-34.0,0.2749173812311886,0.0128146525690532,0.0128146525690532,0.2621027286621353,0.4857142857142857,0,0.0,0.0,0.0,runs/surrol_gauzeretrieve_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"GauzeRetrieve hard execution fault, observable proxy recovery, 10 seed",0.0,0.0,0.0,1.0,master_episode_rows,auto_execute,grasp_contact_uncertainty,train_even_seed,auto_execute,0.9694136979996458,0.9694136979996458,0.024991800495511526,0.0039492849357885985,0.0016452165690541316
GauzeRetrieve,jaw_stuck_open,clean,coarse,43004,0,1.0,35,-34.0,0.2549963604913002,0.0103753049586258,0.0103753049586258,0.2446210555326743,0.4571428571428571,0,0.0,0.0,0.0,runs/surrol_gauzeretrieve_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"GauzeRetrieve hard execution fault, observable proxy recovery, 10 seed",0.0,0.0,0.0,1.0,master_episode_rows,auto_execute,grasp_contact_uncertainty,train_even_seed,auto_execute,0.9709328745724745,0.9709328745724745,0.02324067809394219,0.00417196297178747,0.0016544843617958991
GauzeRetrieve,jaw_stuck_open,clean,coarse,43006,0,1.0,35,-34.0,0.349354592267479,0.0180275669650384,0.0180275669650384,0.3313270253024405,0.4857142857142857,0,0.0,0.0,0.0,runs/surrol_gauzeretrieve_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"GauzeRetrieve hard execution fault, observable proxy recovery, 10 seed",0.0,0.0,0.0,1.0,master_episode_rows,auto_execute,grasp_contact_uncertainty,train_even_seed,auto_execute,0.9603548060430731,0.9603548060430731,0.03438568128844745,0.003529812850487879,0.0017296998179917055
GauzeRetrieve,jaw_stuck_open,clean,coarse,43008,0,1.0,35,-34.0,0.2625604156059348,0.0127395234008329,0.0127395234008329,0.2498208922051019,0.5142857142857142,0,0.0,0.0,0.0,runs/surrol_gauzeretrieve_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"GauzeRetrieve hard execution fault, observable proxy recovery, 10 seed",0.0,0.0,0.0,1.0,master_episode_rows,auto_execute,grasp_contact_uncertainty,train_even_seed,auto_execute,0.9711838617393842,0.9711838617393842,0.023315375647331122,0.003904857348239171,0.0015959052650454477
GauzeRetrieve,jaw_stuck_open,perturbed,coarse,43000,0,0.0,220,-220.0,0.2406647509451256,0.2405020088612716,0.2404573388897745,0.000162742083854,0.9772727272727272,0,0.0,0.0,0.0,runs/surrol_gauzeretrieve_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"GauzeRetrieve hard execution fault, observable proxy recovery, 10 seed",0.0,0.0,0.0,1.0,master_episode_rows,human_review,grasp_contact_uncertainty,train_even_seed,human_review,0.7998320766007079,0.0037781888353770696,0.19404371785867403,0.7998320766007079,0.0023460167052409804
GauzeRetrieve,jaw_stuck_open,perturbed,coarse,43002,0,0.0,220,-220.0,0.2749173812311886,0.2745890069630131,0.2745890069630131,0.0003283742681755,0.9772727272727272,0,0.0,0.0,0.0,runs/surrol_gauzeretrieve_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"GauzeRetrieve hard execution fault, observable proxy recovery, 10 seed",0.0,0.0,0.0,1.0,master_episode_rows,human_review,grasp_contact_uncertainty,train_even_seed,human_review,0.7984729484007237,0.0022629043706442783,0.19731123513730447,0.7984729484007237,0.0019529120913276512
GauzeRetrieve,jaw_stuck_open,perturbed,coarse,43004,0,0.0,220,-220.0,0.2549963604913002,0.2547292345957517,0.2547292345957517,0.0002671258955485,0.9772727272727272,0,0.0,0.0,0.0,runs/surrol_gauzeretrieve_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"GauzeRetrieve hard execution fault, observable proxy recovery, 10 seed",0.0,0.0,0.0,1.0,master_episode_rows,human_review,grasp_contact_uncertainty,train_even_seed,human_review,0.7993427654356848,0.0030504136317950257,0.1954335262462587,0.7993427654356848,0.002173294686261476
GauzeRetrieve,jaw_stuck_open,perturbed,coarse,43006,0,0.0,220,-220.0,0.349354592267479,0.3494225934592614,0.3492152436520055,-6.800119178235198e-05,0.9772727272727272,0,0.0,0.0,0.0,runs/surrol_gauzeretrieve_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"GauzeRetrieve hard execution fault, observable proxy recovery, 10 seed",0.0,0.0,0.0,1.0,master_episode_rows,human_review,grasp_contact_uncertainty,train_even_seed,human_review,0.7942173053416597,0.0007335824693159843,0.20374640846469563,0.7942173053416597,0.0013027037243287616
GauzeRetrieve,jaw_stuck_open,perturbed,coarse,43008,0,0.0,220,-220.0,0.2625604156059348,0.2623061332728496,0.2623061332728496,0.0002542823330852,0.9772727272727272,0,0.0,0.0,0.0,runs/surrol_gauzeretrieve_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"GauzeRetrieve hard execution fault, observable proxy recovery, 10 seed",0.0,0.0,0.0,1.0,master_episode_rows,human_review,grasp_contact_uncertainty,train_even_seed,human_review,0.7990727210801434,0.0027218925373549865,0.1961190091439387,0.7990727210801434,0.002086377238562812
GauzeRetrieve,jaw_stuck_open,monitor_corrected,coarse,43000,0,1.0,102,-101.0,0.2406647509451256,0.0103969726991177,0.0103969726991177,0.2302677782460079,0.8137254901960784,3,2.0,2.0,0.9411764705882352,runs/surrol_gauzeretrieve_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"GauzeRetrieve hard execution fault, observable proxy recovery, 10 seed",0.0,0.0,0.0,1.0,master_episode_rows,human_review,grasp_contact_uncertainty,train_even_seed,human_review,0.5566295475730874,0.08903937878950266,0.34972736555246325,0.5566295475730874,0.004603708084946685
GauzeRetrieve,jaw_stuck_open,monitor_corrected,coarse,43002,0,1.0,102,-101.0,0.2749173812311886,0.0128785795001114,0.0128785795001114,0.2620388017310772,0.8235294117647058,3,2.0,2.0,0.9411764705882352,runs/surrol_gauzeretrieve_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"GauzeRetrieve hard execution fault, observable proxy recovery, 10 seed",0.0,0.0,0.0,1.0,master_episode_rows,human_review,grasp_contact_uncertainty,train_even_seed,human_review,0.5129231643709551,0.08721182104711261,0.3952744056839878,0.5129231643709551,0.004590608897944387
GauzeRetrieve,jaw_stuck_open,monitor_corrected,coarse,43004,0,1.0,102,-101.0,0.2549963604913002,0.0132216668850355,0.0132216668850355,0.2417746936062646,0.8137254901960784,3,2.0,2.0,0.9411764705882352,runs/surrol_gauzeretrieve_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"GauzeRetrieve hard execution fault, observable proxy recovery, 10 seed",0.0,0.0,0.0,1.0,master_episode_rows,human_review,grasp_contact_uncertainty,train_even_seed,human_review,0.5428559173534905,0.08577902456636832,0.3668003993345491,0.5428559173534905,0.004564658745592127
GauzeRetrieve,jaw_stuck_open,monitor_corrected,coarse,43006,0,1.0,101,-100.0,0.349354592267479,0.0184056116009592,0.0184056116009592,0.3309489806665198,0.8118811881188119,3,2.0,2.0,0.9405940594059404,runs/surrol_gauzeretrieve_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"GauzeRetrieve hard execution fault, observable proxy recovery, 10 seed",0.0,0.0,0.0,1.0,master_episode_rows,human_review,grasp_contact_uncertainty,train_even_seed,auto_recovery,0.5000567995074402,0.07957958964057066,0.5000567995074402,0.41592389519378137,0.004439715658207738
GauzeRetrieve,jaw_stuck_open,monitor_corrected,coarse,43008,0,1.0,102,-101.0,0.2625604156059348,0.0152861493490489,0.0152861493490489,0.2472742662568859,0.8235294117647058,3,2.0,2.0,0.9411764705882352,runs/surrol_gauzeretrieve_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"GauzeRetrieve hard execution fault, observable proxy recovery, 10 seed",0.0,0.0,0.0,1.0,master_episode_rows,human_review,grasp_contact_uncertainty,train_even_seed,human_review,0.5346318110682823,0.08435960164977098,0.3764725682700823,0.5346318110682823,0.004536019011864427
NeedleReach,none,clean,coarse,43000,0,1.0,23,-22.0,0.4783799488623147,0.0164531639513731,0.0164531639513731,0.4619267849109415,0.0,0,0.0,0.0,0.0,runs/surrol_needlereach_action_freeze_w16_5seed.csv,oracle_override,third_task_reach_freeze,"NeedleReach third-task smoke: action-freeze failure, oracle override recovery, 5 seed",0.0,0.0,0.0,1.0,master_episode_rows,auto_execute,nominal_execution,train_even_seed,auto_execute,0.9261288287804526,0.9261288287804526,0.06828939210384978,0.0032612571868853983,0.002320521928812426
NeedleReach,none,clean,coarse,43002,0,1.0,19,-18.0,0.4399639687598768,0.0120520649200688,0.0120520649200688,0.427911903839808,0.0,0,0.0,0.0,0.0,runs/surrol_needlereach_action_freeze_w16_5seed.csv,oracle_override,third_task_reach_freeze,"NeedleReach third-task smoke: action-freeze failure, oracle override recovery, 5 seed",0.0,0.0,0.0,1.0,master_episode_rows,auto_execute,nominal_execution,train_even_seed,auto_execute,0.9406524437839275,0.9406524437839275,0.05429116268331482,0.0029388428705302296,0.002117550662227263
NeedleReach,none,clean,coarse,43004,0,1.0,18,-17.0,0.3518955219172138,0.0126283258918914,0.0126283258918914,0.3392671960253224,0.0,0,0.0,0.0,0.0,runs/surrol_needlereach_action_freeze_w16_5seed.csv,oracle_override,third_task_reach_freeze,"NeedleReach third-task smoke: action-freeze failure, oracle override recovery, 5 seed",0.0,0.0,0.0,1.0,master_episode_rows,auto_execute,nominal_execution,train_even_seed,auto_execute,0.9543186138355004,0.9543186138355004,0.03991887068662857,0.0036592215863750937,0.002103293891495933
NeedleReach,none,monitor_corrected,coarse,43000,0,1.0,23,-22.0,0.4783799488623147,0.0164531418481063,0.0164531418481063,0.4619268070142083,0.0,0,0.0,0.0,0.0,runs/surrol_needlereach_action_freeze_w16_5seed.csv,oracle_override,third_task_reach_freeze,"NeedleReach third-task smoke: action-freeze failure, oracle override recovery, 5 seed",0.0,0.0,0.0,1.0,master_episode_rows,auto_execute,nominal_execution,train_even_seed,auto_execute,0.9261288470849882,0.9261288470849882,0.0682893754463794,0.003261255982268513,0.0023205214863639165
NeedleReach,none,monitor_corrected,coarse,43002,0,1.0,19,-18.0,0.4399639687598768,0.0120520452085876,0.0120520452085876,0.4279119235512892,0.0,0,0.0,0.0,0.0,runs/surrol_needlereach_action_freeze_w16_5seed.csv,oracle_override,third_task_reach_freeze,"NeedleReach third-task smoke: action-freeze failure, oracle override recovery, 5 seed",0.0,0.0,0.0,1.0,master_episode_rows,auto_execute,nominal_execution,train_even_seed,auto_execute,0.9406524571262488,0.9406524571262488,0.05429115068651746,0.0029388418923537423,0.0021175502948802146
NeedleReach,none,monitor_corrected,coarse,43004,0,1.0,18,-17.0,0.3518955219172138,0.0126283296208775,0.0126283296208775,0.3392671922963363,0.0,0,0.0,0.0,0.0,runs/surrol_needlereach_action_freeze_w16_5seed.csv,oracle_override,third_task_reach_freeze,"NeedleReach third-task smoke: action-freeze failure, oracle override recovery, 5 seed",0.0,0.0,0.0,1.0,master_episode_rows,auto_execute,nominal_execution,train_even_seed,auto_execute,0.9543186118402646,0.9543186118402646,0.03991887237901352,0.0036592218189534036,0.0021032939617685598
NeedleReach,action_freeze,clean,coarse,43000,0,1.0,23,-22.0,0.4783799488623147,0.0164531639513731,0.0164531639513731,0.4619267849109415,0.0,0,0.0,0.0,0.0,runs/surrol_needlereach_action_freeze_w16_5seed.csv,oracle_override,third_task_reach_freeze,"NeedleReach third-task smoke: action-freeze failure, oracle override recovery, 5 seed",0.0,0.0,0.0,1.0,master_episode_rows,auto_execute,reversible_execution_drift,train_even_seed,auto_execute,0.9261288287804526,0.9261288287804526,0.06828939210384978,0.0032612571868853983,0.002320521928812426
NeedleReach,action_freeze,clean,coarse,43002,0,1.0,19,-18.0,0.4399639687598768,0.0120520649200688,0.0120520649200688,0.427911903839808,0.0,0,0.0,0.0,0.0,runs/surrol_needlereach_action_freeze_w16_5seed.csv,oracle_override,third_task_reach_freeze,"NeedleReach third-task smoke: action-freeze failure, oracle override recovery, 5 seed",0.0,0.0,0.0,1.0,master_episode_rows,auto_execute,reversible_execution_drift,train_even_seed,auto_execute,0.9406524437839275,0.9406524437839275,0.05429116268331482,0.0029388428705302296,0.002117550662227263
