suite,task,failure,controller,seed,episode,route,route_reason,success,final_distance,steps,max_triage_risk,first_action_anomaly_step,first_grasp_uncertain_step,first_perception_uncertain_step,first_review_step,first_abort_step,first_monitor_trigger_step,first_success_step,monitor_triggers,recovery_phase_replans,recovery_override_rate,trigger_mode,return,initial_distance,min_distance,distance_reduction,risk_event_rate,recovery_replans,visual_reestimate_triggers,unsafe_warning_events,unsafe_abort,min_danger_distance,review_needed,failure_or_review,first_action_anomaly_missing,first_grasp_uncertain_missing,first_perception_uncertain_missing,first_review_missing,learned_review_risk,split,route_idx,review_or_abort,not_auto_execute,progress_fraction,first_action_anomaly_signal,first_grasp_uncertain_signal,first_perception_uncertain_signal,inverse_min_danger_distance,stall_or_slow_progress,failure_family_known,multisignal_review_score,multisignal_review_pred,multisignal_route_pred,multisignal_route_confidence,split_multisignal
standard_corruptions,GauzeRetrieve,action_noise,clean,43000,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0123994672532815,35.0,2.25,999.0,999.0,999.0,999.0,,,34.0,0.0,0.0,0.0,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1.0,1.0,1.0,1.0,0.0076968233889394,train_even_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.019741469089058303,0,auto_execute,0.9582953257066587,train
standard_corruptions,GauzeRetrieve,action_noise,clean,43002,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0128146525690532,35.0,2.25,999.0,999.0,999.0,999.0,,,34.0,0.0,0.0,0.0,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1.0,1.0,1.0,1.0,0.0077085642297789,train_even_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.019774109867734292,0,auto_execute,0.9582046459993033,validation
standard_corruptions,GauzeRetrieve,action_noise,clean,43004,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0103753049586258,35.0,2.25,999.0,999.0,999.0,999.0,,,34.0,0.0,0.0,0.0,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1.0,1.0,1.0,1.0,0.0076398366445725,train_even_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.019583104415820906,0,auto_execute,0.9587346511405092,train
standard_corruptions,GauzeRetrieve,action_noise,monitor_corrected,43000,0,auto_recovery,reversible_action_or_execution_anomaly,1.0,0.0121275690304003,34.0,2.5,0.0,999.0,999.0,999.0,,0.0,33.0,2.0,0.0,0.9411764705882352,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,1.0,1.0,0.0019123042937338,train_even_seed,1,0,1,0.0,1.0,0.0,0.0,1.0,1.0,1,0.009293385173000084,0,auto_recovery,0.9548079441350785,train
standard_corruptions,GauzeRetrieve,action_noise,monitor_corrected,43002,0,auto_recovery,reversible_action_or_execution_anomaly,1.0,0.0144946595770494,35.0,2.5,0.0,999.0,999.0,999.0,,0.0,34.0,2.0,0.0,0.9428571428571428,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,1.0,1.0,0.0019472301944768,train_even_seed,1,0,1,0.0,1.0,0.0,0.0,1.0,1.0,1,0.009458347992468556,0,auto_recovery,0.9555916891996367,validation
standard_corruptions,GauzeRetrieve,action_noise,monitor_corrected,43004,0,auto_recovery,reversible_action_or_execution_anomaly,1.0,0.013622751850512,35.0,2.5,0.0,999.0,999.0,999.0,,0.0,34.0,2.0,0.0,0.9428571428571428,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,1.0,1.0,0.0019409710265008,train_even_seed,1,0,1,0.0,1.0,0.0,0.0,1.0,1.0,1,0.00942577563562049,0,auto_recovery,0.9554394323703123,train
standard_corruptions,GauzeRetrieve,action_noise,perturbed,43000,0,auto_recovery,reversible_action_or_execution_anomaly,0.0,0.2840154690540094,200.0,3.25,0.0,999.0,999.0,31.0,,,,0.0,0.0,0.0,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,1.0,0.0,0.0502723194214833,train_even_seed,1,0,1,0.0,1.0,0.0,0.0,1.0,1.0,1,0.07085463370599404,0,auto_recovery,0.9679560838049764,train
standard_corruptions,GauzeRetrieve,action_noise,perturbed,43002,0,auto_recovery,reversible_action_or_execution_anomaly,0.0,0.2673301351181252,200.0,3.25,0.0,999.0,999.0,30.0,,,,0.0,0.0,0.0,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,1.0,0.0,0.047405443636806,train_even_seed,1,0,1,0.0,1.0,0.0,0.0,1.0,1.0,1,0.06606626579050928,0,auto_recovery,0.9679001782821786,validation
standard_corruptions,GauzeRetrieve,action_noise,perturbed,43004,0,auto_recovery,reversible_action_or_execution_anomaly,0.0,0.2428197516840279,200.0,3.25,0.0,999.0,999.0,30.0,,,,0.0,0.0,0.0,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,1.0,0.0,0.0434744248100075,train_even_seed,1,0,1,0.0,1.0,0.0,0.0,1.0,1.0,1,0.05962400729452209,0,auto_recovery,0.967649030542397,train
standard_corruptions,GauzeRetrieve,execution_slip,clean,43000,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0123994672532815,35.0,2.25,999.0,999.0,999.0,999.0,,,34.0,0.0,0.0,0.0,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1.0,1.0,1.0,1.0,0.0076968233889394,train_even_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.019741469089058303,0,auto_execute,0.9582953257066587,train
standard_corruptions,GauzeRetrieve,execution_slip,clean,43002,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0128146525690532,35.0,2.25,999.0,999.0,999.0,999.0,,,34.0,0.0,0.0,0.0,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1.0,1.0,1.0,1.0,0.0077085642297789,train_even_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.019774109867734292,0,auto_execute,0.9582046459993033,validation
standard_corruptions,GauzeRetrieve,execution_slip,clean,43004,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0103753049586258,35.0,2.25,999.0,999.0,999.0,999.0,,,34.0,0.0,0.0,0.0,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1.0,1.0,1.0,1.0,0.0076398366445725,train_even_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.019583104415820906,0,auto_execute,0.9587346511405092,train
standard_corruptions,GauzeRetrieve,execution_slip,monitor_corrected,43000,0,auto_recovery,reversible_action_or_execution_anomaly,1.0,0.0094850171922963,36.0,2.5,0.0,999.0,999.0,999.0,,0.0,35.0,1.0,0.0,0.8888888888888888,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,1.0,1.0,0.0014294555735589,train_even_seed,1,0,1,0.0,1.0,0.0,0.0,1.0,1.0,1,0.007710664474197305,0,auto_recovery,0.9304563416843366,train
standard_corruptions,GauzeRetrieve,execution_slip,monitor_corrected,43002,0,auto_recovery,reversible_action_or_execution_anomaly,1.0,0.012799924648187,36.0,2.5,0.0,999.0,999.0,999.0,,0.0,35.0,1.0,0.0,0.8888888888888888,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,1.0,1.0,0.0014470693266289,train_even_seed,1,0,1,0.0,1.0,0.0,0.0,1.0,1.0,1,0.007812485608790255,0,auto_recovery,0.9314017651210715,validation
standard_corruptions,GauzeRetrieve,execution_slip,monitor_corrected,43004,0,auto_recovery,reversible_action_or_execution_anomaly,1.0,0.0097838820777877,36.0,2.5,0.0,999.0,999.0,999.0,,0.0,35.0,1.0,0.0,0.8888888888888888,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,1.0,1.0,0.0014310347716054,train_even_seed,1,0,1,0.0,1.0,0.0,0.0,1.0,1.0,1,0.007719789976654132,0,auto_recovery,0.930542186042512,train
standard_corruptions,GauzeRetrieve,execution_slip,perturbed,43000,0,auto_recovery,reversible_action_or_execution_anomaly,0.0,0.2405228762205027,200.0,3.25,0.0,999.0,999.0,56.0,,,,0.0,0.0,0.0,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,1.0,0.0,0.04312241355939,train_even_seed,1,0,1,0.0,1.0,0.0,0.0,1.0,1.0,1,0.05905419797084725,0,auto_recovery,0.9676148441407884,train
standard_corruptions,GauzeRetrieve,execution_slip,perturbed,43002,0,auto_recovery,reversible_action_or_execution_anomaly,0.0,0.2775434009523864,200.0,3.25,0.0,999.0,999.0,52.0,,,,0.0,0.0,0.0,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,1.0,0.0,0.0491412959662593,train_even_seed,1,0,1,0.0,1.0,0.0,0.0,1.0,1.0,1,0.06895659225256595,0,auto_recovery,0.967945194814353,validation
standard_corruptions,GauzeRetrieve,execution_slip,perturbed,43004,0,auto_recovery,reversible_action_or_execution_anomaly,0.0,0.2547221911072103,200.0,3.25,0.0,999.0,999.0,44.0,,,,0.0,0.0,0.0,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,1.0,0.0,0.0453429006672621,train_even_seed,1,0,1,0.0,1.0,0.0,0.0,1.0,1.0,1,0.06266811641764386,0,auto_recovery,0.9677966558787091,train
standard_corruptions,GauzeRetrieve,none,clean,43000,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0123994672532815,35.0,2.25,999.0,999.0,999.0,999.0,,,34.0,0.0,0.0,0.0,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,1.0,1.0,1.0,0.0076968233889394,train_even_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.019741469089058303,0,auto_execute,0.9582953257066587,train
standard_corruptions,GauzeRetrieve,none,clean,43002,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0128146525690532,35.0,2.25,999.0,999.0,999.0,999.0,,,34.0,0.0,0.0,0.0,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,1.0,1.0,1.0,0.0077085642297789,train_even_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.019774109867734292,0,auto_execute,0.9582046459993033,validation
standard_corruptions,GauzeRetrieve,none,clean,43004,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0103753049586258,35.0,2.25,999.0,999.0,999.0,999.0,,,34.0,0.0,0.0,0.0,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,1.0,1.0,1.0,0.0076398366445725,train_even_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.019583104415820906,0,auto_execute,0.9587346511405092,train
standard_corruptions,GauzeRetrieve,none,monitor_corrected,43000,0,auto_execute,nominal_no_alarm,1.0,0.0124623686922585,35.0,2.25,999.0,999.0,999.0,999.0,,5.0,34.0,1.0,0.0,0.8285714285714286,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,1.0,1.0,1.0,0.0123706825316518,train_even_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.026280418136993094,0,auto_execute,0.9070417691936862,train
standard_corruptions,GauzeRetrieve,none,monitor_corrected,43002,0,auto_execute,nominal_no_alarm,1.0,0.0125896631032279,35.0,2.25,999.0,999.0,999.0,999.0,,5.0,34.0,1.0,0.0,0.8285714285714286,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,1.0,1.0,1.0,0.012376437852816,train_even_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.026293814252257127,0,auto_execute,0.9069832043815828,validation
standard_corruptions,GauzeRetrieve,none,monitor_corrected,43004,0,auto_execute,nominal_no_alarm,1.0,0.0117393359899586,35.0,2.25,999.0,999.0,999.0,999.0,,5.0,34.0,1.0,0.0,0.8285714285714286,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,1.0,1.0,1.0,0.0123380423902166,train_even_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.026204457990271695,0,auto_execute,0.9073737710734895,train
observable_jaw_stuck_10seed,NeedlePick,jaw_stuck_open,clean,43000,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0210823226468185,44.0,2.25,999.0,999.0,999.0,999.0,,,43.0,0.0,0.0,0.0,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1.0,1.0,1.0,1.0,0.008609831403276,train_even_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.021984268717299825,0,auto_execute,0.9523371691658488,train
observable_jaw_stuck_10seed,NeedlePick,jaw_stuck_open,clean,43002,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0211041973088774,42.0,2.25,999.0,999.0,999.0,999.0,,,41.0,0.0,0.0,0.0,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1.0,1.0,1.0,1.0,0.0084584177991931,train_even_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.021632041851234424,0,auto_execute,0.9532558953477045,validation
observable_jaw_stuck_10seed,NeedlePick,jaw_stuck_open,clean,43004,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0159348329772258,37.0,2.25,999.0,999.0,999.0,999.0,,,36.0,0.0,0.0,0.0,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1.0,1.0,1.0,1.0,0.0079376810615223,train_even_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.02034873498270383,0,auto_execute,0.9566761436015168,train
observable_jaw_stuck_10seed,NeedlePick,jaw_stuck_open,clean,43006,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0209424162532183,45.0,2.25,999.0,999.0,999.0,999.0,,,44.0,0.0,0.0,0.0,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1.0,1.0,1.0,1.0,0.0086824348820056,train_even_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.022151172255491933,0,auto_execute,0.9519035247464345,validation
observable_jaw_stuck_10seed,NeedlePick,jaw_stuck_open,clean,43008,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0244497379929081,41.0,2.25,999.0,999.0,999.0,999.0,,,40.0,0.0,0.0,0.0,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1.0,1.0,1.0,1.0,0.0084868929629299,train_even_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.02174472393765707,0,auto_execute,0.9528954833283799,train
observable_jaw_stuck_10seed,NeedlePick,jaw_stuck_open,monitor_corrected,43000,0,human_review,grasp_outcome_uncertain,1.0,0.0210614484457027,103.0,3.75,999.0,38.0,999.0,38.0,38.0,4.0,102.0,3.0,1.0,0.9320388349514565,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,0.0,1.0,0.0,0.9559623524277852,train_even_seed,2,1,1,0.0,0.0,0.9619619619619619,0.0,1.0,1.0,1,0.9676221718362376,1,human_review,0.9568960999305792,train
observable_jaw_stuck_10seed,NeedlePick,jaw_stuck_open,monitor_corrected,43002,0,human_review,grasp_outcome_uncertain,1.0,0.0211311301854985,105.0,3.75,999.0,35.0,999.0,35.0,35.0,4.0,104.0,3.0,2.0,0.9142857142857144,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,0.0,1.0,0.0,0.983846916678752,train_even_seed,2,1,1,0.0,0.0,0.964964964964965,0.0,1.0,1.0,1,0.9868292569469147,1,human_review,0.9819147644364807,validation
observable_jaw_stuck_10seed,NeedlePick,jaw_stuck_open,monitor_corrected,43004,0,human_review,grasp_outcome_uncertain,1.0,0.0159242089852736,102.0,3.75,999.0,30.0,999.0,30.0,30.0,4.0,101.0,3.0,2.0,0.9411764705882352,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,0.0,1.0,0.0,0.9831984871446598,train_even_seed,2,1,1,0.0,0.0,0.96996996996997,0.0,1.0,1.0,1,0.9864084497153364,1,human_review,0.9812984147989475,train
observable_jaw_stuck_10seed,NeedlePick,jaw_stuck_open,monitor_corrected,43006,0,human_review,grasp_outcome_uncertain,1.0,0.0209800655754687,108.0,3.75,999.0,37.0,999.0,37.0,37.0,4.0,107.0,3.0,1.0,0.8888888888888888,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,0.0,1.0,0.0,0.9573991454759402,train_even_seed,2,1,1,0.0,0.0,0.962962962962963,0.0,1.0,1.0,1,0.9689148269196299,1,human_review,0.9586673227152839,validation
observable_jaw_stuck_10seed,NeedlePick,jaw_stuck_open,monitor_corrected,43008,0,human_review,grasp_outcome_uncertain,1.0,0.0244680936522906,101.0,3.75,999.0,36.0,999.0,36.0,36.0,4.0,100.0,3.0,2.0,0.9504950495049505,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,0.0,1.0,0.0,0.9836028828800176,train_even_seed,2,1,1,0.0,0.0,0.963963963963964,0.0,1.0,1.0,1,0.9865909913156695,1,human_review,0.9815795322710299,train
observable_jaw_stuck_10seed,NeedlePick,jaw_stuck_open,perturbed,43000,0,human_review,grasp_outcome_uncertain,0.0,0.2247738040025275,220.0,3.75,999.0,38.0,999.0,38.0,38.0,,,0.0,0.0,0.0,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,0.0,1.0,0.0,0.9419838281027458,train_even_seed,2,1,1,0.0,0.0,0.9619619619619619,0.0,1.0,1.0,1,0.9742376411103092,1,human_review,0.969694523444297,train
observable_jaw_stuck_10seed,NeedlePick,jaw_stuck_open,perturbed,43002,0,human_review,grasp_outcome_uncertain,0.0,0.2762333706604737,220.0,3.75,999.0,35.0,999.0,35.0,35.0,,,0.0,0.0,0.0,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,0.0,1.0,0.0,0.9515543405114676,train_even_seed,2,1,1,0.0,0.0,0.964964964964965,0.0,1.0,1.0,1,0.9796449760354805,1,human_review,0.9760523471674015,validation
observable_jaw_stuck_10seed,NeedlePick,jaw_stuck_open,perturbed,43004,0,human_review,grasp_outcome_uncertain,0.0,0.2329924235554173,220.0,3.75,999.0,30.0,999.0,30.0,30.0,,,0.0,0.0,0.0,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,0.0,1.0,0.0,0.9436234113351754,train_even_seed,2,1,1,0.0,0.0,0.96996996996997,0.0,1.0,1.0,1,0.9756291033742062,1,human_review,0.9712917846144162,train
observable_jaw_stuck_10seed,NeedlePick,jaw_stuck_open,perturbed,43006,0,human_review,grasp_outcome_uncertain,0.0,0.2540059404047732,220.0,3.75,999.0,37.0,999.0,37.0,37.0,,,0.0,0.0,0.0,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,0.0,1.0,0.0,0.9476194681402844,train_even_seed,2,1,1,0.0,0.0,0.962962962962963,0.0,1.0,1.0,1,0.9774371920070495,1,human_review,0.9735130684624641,validation
observable_jaw_stuck_10seed,NeedlePick,jaw_stuck_open,perturbed,43008,0,human_review,grasp_outcome_uncertain,0.0,0.1698922157992864,220.0,3.75,999.0,36.0,999.0,36.0,36.0,,,0.0,0.0,0.0,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,0.0,1.0,0.0,0.929838939996599,train_even_seed,2,1,1,0.0,0.0,0.963963963963964,0.0,1.0,1.0,1,0.9671411929569972,1,human_review,0.9606292349064421,train
observable_jaw_stuck_10seed,NeedlePick,none,clean,43000,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0210823226468185,44.0,2.25,999.0,999.0,999.0,999.0,,,43.0,0.0,0.0,0.0,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,1.0,1.0,1.0,0.008609831403276,train_even_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.021984268717299825,0,auto_execute,0.9523371691658488,train
observable_jaw_stuck_10seed,NeedlePick,none,clean,43002,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0211041973088774,42.0,2.25,999.0,999.0,999.0,999.0,,,41.0,0.0,0.0,0.0,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,1.0,1.0,1.0,0.0084584177991931,train_even_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.021632041851234424,0,auto_execute,0.9532558953477045,validation
observable_jaw_stuck_10seed,NeedlePick,none,clean,43004,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0159348329772258,37.0,2.25,999.0,999.0,999.0,999.0,,,36.0,0.0,0.0,0.0,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,1.0,1.0,1.0,0.0079376810615223,train_even_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.02034873498270383,0,auto_execute,0.9566761436015168,train
observable_jaw_stuck_10seed,NeedlePick,none,clean,43006,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0209424162532183,45.0,2.25,999.0,999.0,999.0,999.0,,,44.0,0.0,0.0,0.0,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,1.0,1.0,1.0,0.0086824348820056,train_even_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.022151172255491933,0,auto_execute,0.9519035247464345,validation
observable_jaw_stuck_10seed,NeedlePick,none,clean,43008,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0244497379929081,41.0,2.25,999.0,999.0,999.0,999.0,,,40.0,0.0,0.0,0.0,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,1.0,1.0,1.0,0.0084868929629299,train_even_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.02174472393765707,0,auto_execute,0.9528954833283799,train
observable_jaw_stuck_10seed,NeedlePick,none,monitor_corrected,43000,0,auto_execute,nominal_no_alarm,1.0,0.021082165583244,44.0,2.25,999.0,999.0,999.0,999.0,,4.0,43.0,1.0,0.0,0.7272727272727273,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,1.0,1.0,1.0,0.0135117391587372,train_even_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.028940847546097787,0,auto_execute,0.8990432628041228,train
observable_jaw_stuck_10seed,NeedlePick,none,monitor_corrected,43002,0,auto_execute,nominal_no_alarm,1.0,0.021104949804524,42.0,2.25,999.0,999.0,999.0,999.0,,4.0,41.0,1.0,0.0,0.7619047619047619,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,1.0,1.0,1.0,0.0133805143730772,train_even_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.028588214022039413,0,auto_execute,0.8994084120625179,validation
observable_jaw_stuck_10seed,NeedlePick,none,monitor_corrected,43004,0,auto_execute,nominal_no_alarm,1.0,0.0159348323491111,37.0,2.25,999.0,999.0,999.0,999.0,,4.0,36.0,1.0,0.0,0.8648648648648649,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,1.0,1.0,1.0,0.0128589706355844,train_even_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.027202611110708822,0,auto_execute,0.9021494948049416,train
observable_jaw_stuck_10seed,NeedlePick,none,monitor_corrected,43006,0,auto_execute,nominal_no_alarm,1.0,0.0209423876292767,45.0,2.25,999.0,999.0,999.0,999.0,,4.0,44.0,1.0,0.0,0.7111111111111111,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,1.0,1.0,1.0,0.0135750365724824,train_even_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.02910772941302499,0,auto_execute,0.8988732764337133,validation
observable_jaw_stuck_10seed,NeedlePick,none,monitor_corrected,43008,0,auto_execute,nominal_no_alarm,1.0,0.0244497371895581,41.0,2.25,999.0,999.0,999.0,999.0,,4.0,40.0,1.0,0.0,0.7804878048780488,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,1.0,1.0,1.0,0.013482271085896,train_even_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.02879961281820285,0,auto_execute,0.8978741230649734,train
observable_jaw_stuck_10seed,GauzeRetrieve,jaw_stuck_open,clean,43000,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0123994672532815,35.0,3.09375,999.0,999.0,999.0,999.0,,,34.0,0.0,0.0,0.0,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1.0,1.0,1.0,1.0,0.0077624557831382,train_even_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.01984925662411243,0,auto_execute,0.9560937303427908,train
observable_jaw_stuck_10seed,GauzeRetrieve,jaw_stuck_open,clean,43002,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0128146525690532,35.0,3.0,999.0,999.0,999.0,999.0,,,34.0,0.0,0.0,0.0,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1.0,1.0,1.0,1.0,0.0077669650549393,train_even_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.01987005140814608,0,auto_execute,0.9562491949647426,validation
observable_jaw_stuck_10seed,GauzeRetrieve,jaw_stuck_open,clean,43004,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0103753049586258,35.0,3.09375,999.0,999.0,999.0,999.0,,,34.0,0.0,0.0,0.0,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1.0,1.0,1.0,1.0,0.0077049868742802,train_even_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.019690015968168096,0,auto_execute,0.9565554275043101,train
observable_jaw_stuck_10seed,GauzeRetrieve,jaw_stuck_open,clean,43006,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0180275669650384,35.0,3.0,999.0,999.0,999.0,999.0,,,34.0,0.0,0.0,0.0,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1.0,1.0,1.0,1.0,0.0079170190413349,train_even_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.02028653448757648,0,auto_execute,0.9550419514069424,validation
