task,failure,controller,trigger_mode,seed,episode,success,steps,return,initial_distance,final_distance,min_distance,distance_reduction,risk_event_rate,monitor_triggers,recovery_replans,recovery_phase_replans,recovery_override_rate,source_csv,recovery_policy,experiment_suite,experiment_notes,visual_reestimate_triggers,unsafe_warning_events,unsafe_abort,min_danger_distance
GauzeRetrieve,action_noise,clean,goalaware,43004,0,1.0,35,-34.0,0.2549963604913002,0.0103753049586258,0.0103753049586258,0.2446210555326743,0.0,0,0,0,0.0,runs/surrol_gauzeretrieve_phase_replan_w32_10seed.csv,internal_phase_replan,standard_corruptions_10seed,"GauzeRetrieve standard action corruptions, internal phase-aware recovery, 10 seed",0.0,0.0,0.0,
GauzeRetrieve,action_noise,clean,goalaware,43005,0,1.0,35,-34.0,0.3048549181098078,0.0175291856700188,0.0175291856700188,0.287325732439789,0.0,0,0,0,0.0,runs/surrol_gauzeretrieve_phase_replan_w32_10seed.csv,internal_phase_replan,standard_corruptions_10seed,"GauzeRetrieve standard action corruptions, internal phase-aware recovery, 10 seed",0.0,0.0,0.0,
GauzeRetrieve,action_noise,clean,goalaware,43006,0,1.0,35,-34.0,0.349354592267479,0.0180275669650384,0.0180275669650384,0.3313270253024405,0.0,0,0,0,0.0,runs/surrol_gauzeretrieve_phase_replan_w32_10seed.csv,internal_phase_replan,standard_corruptions_10seed,"GauzeRetrieve standard action corruptions, internal phase-aware recovery, 10 seed",0.0,0.0,0.0,
GauzeRetrieve,action_noise,clean,goalaware,43007,0,1.0,34,-33.0,0.2404291029807494,0.0111477449177205,0.0111477449177205,0.2292813580630288,0.0,0,0,0,0.0,runs/surrol_gauzeretrieve_phase_replan_w32_10seed.csv,internal_phase_replan,standard_corruptions_10seed,"GauzeRetrieve standard action corruptions, internal phase-aware recovery, 10 seed",0.0,0.0,0.0,
GauzeRetrieve,action_noise,clean,goalaware,43008,0,1.0,35,-34.0,0.2625604156059348,0.0127395234008329,0.0127395234008329,0.2498208922051019,0.0,0,0,0,0.0,runs/surrol_gauzeretrieve_phase_replan_w32_10seed.csv,internal_phase_replan,standard_corruptions_10seed,"GauzeRetrieve standard action corruptions, internal phase-aware recovery, 10 seed",0.0,0.0,0.0,
GauzeRetrieve,action_noise,clean,goalaware,43009,0,1.0,34,-33.0,0.2625218813476322,0.0120904816445883,0.0120904816445883,0.2504313997030439,0.0,0,0,0,0.0,runs/surrol_gauzeretrieve_phase_replan_w32_10seed.csv,internal_phase_replan,standard_corruptions_10seed,"GauzeRetrieve standard action corruptions, internal phase-aware recovery, 10 seed",0.0,0.0,0.0,
GauzeRetrieve,action_noise,perturbed,goalaware,43000,0,0.0,200,-200.0,0.2406647509451256,0.2840154690540094,0.2404574299437104,-0.0433507181088837,0.905,0,0,0,0.0,runs/surrol_gauzeretrieve_phase_replan_w32_10seed.csv,internal_phase_replan,standard_corruptions_10seed,"GauzeRetrieve standard action corruptions, internal phase-aware recovery, 10 seed",0.0,0.0,0.0,
GauzeRetrieve,action_noise,perturbed,goalaware,43001,0,0.0,200,-200.0,0.2776879941182331,0.2864712438646073,0.2760575721642198,-0.0087832497463742,0.87,0,0,0,0.0,runs/surrol_gauzeretrieve_phase_replan_w32_10seed.csv,internal_phase_replan,standard_corruptions_10seed,"GauzeRetrieve standard action corruptions, internal phase-aware recovery, 10 seed",0.0,0.0,0.0,
GauzeRetrieve,action_noise,perturbed,goalaware,43002,0,0.0,200,-200.0,0.2749173812311886,0.2673301351181252,0.2673301351181252,0.0075872461130634,0.855,0,0,0,0.0,runs/surrol_gauzeretrieve_phase_replan_w32_10seed.csv,internal_phase_replan,standard_corruptions_10seed,"GauzeRetrieve standard action corruptions, internal phase-aware recovery, 10 seed",0.0,0.0,0.0,
GauzeRetrieve,action_noise,perturbed,goalaware,43003,0,0.0,200,-200.0,0.276048883938419,0.2732778074239896,0.2662530509821373,0.0027710765144294,0.835,0,0,0,0.0,runs/surrol_gauzeretrieve_phase_replan_w32_10seed.csv,internal_phase_replan,standard_corruptions_10seed,"GauzeRetrieve standard action corruptions, internal phase-aware recovery, 10 seed",0.0,0.0,0.0,
GauzeRetrieve,action_noise,perturbed,goalaware,43004,0,0.0,200,-200.0,0.2549963604913002,0.2428197516840279,0.24013413160683,0.0121766088072723,0.885,0,0,0,0.0,runs/surrol_gauzeretrieve_phase_replan_w32_10seed.csv,internal_phase_replan,standard_corruptions_10seed,"GauzeRetrieve standard action corruptions, internal phase-aware recovery, 10 seed",0.0,0.0,0.0,
GauzeRetrieve,action_noise,perturbed,goalaware,43005,0,0.0,200,-200.0,0.3048549181098078,0.2946327444030526,0.2946327444030526,0.0102221737067551,0.845,0,0,0,0.0,runs/surrol_gauzeretrieve_phase_replan_w32_10seed.csv,internal_phase_replan,standard_corruptions_10seed,"GauzeRetrieve standard action corruptions, internal phase-aware recovery, 10 seed",0.0,0.0,0.0,
GauzeRetrieve,action_noise,perturbed,goalaware,43006,0,0.0,200,-200.0,0.349354592267479,0.3480912518068662,0.3365440676633302,0.0012633404606128,0.86,0,0,0,0.0,runs/surrol_gauzeretrieve_phase_replan_w32_10seed.csv,internal_phase_replan,standard_corruptions_10seed,"GauzeRetrieve standard action corruptions, internal phase-aware recovery, 10 seed",0.0,0.0,0.0,
GauzeRetrieve,action_noise,perturbed,goalaware,43007,0,0.0,200,-200.0,0.2404291029807494,0.2411086748715125,0.2355368240528597,-0.0006795718907631,0.84,0,0,0,0.0,runs/surrol_gauzeretrieve_phase_replan_w32_10seed.csv,internal_phase_replan,standard_corruptions_10seed,"GauzeRetrieve standard action corruptions, internal phase-aware recovery, 10 seed",0.0,0.0,0.0,
GauzeRetrieve,action_noise,perturbed,goalaware,43008,0,0.0,200,-200.0,0.2625604156059348,0.268660140552325,0.2623621733404253,-0.0060997249463901,0.82,0,0,0,0.0,runs/surrol_gauzeretrieve_phase_replan_w32_10seed.csv,internal_phase_replan,standard_corruptions_10seed,"GauzeRetrieve standard action corruptions, internal phase-aware recovery, 10 seed",0.0,0.0,0.0,
GauzeRetrieve,action_noise,perturbed,goalaware,43009,0,0.0,200,-200.0,0.2625218813476322,0.2835402316498908,0.2623301851838343,-0.0210183503022585,0.995,0,0,0,0.0,runs/surrol_gauzeretrieve_phase_replan_w32_10seed.csv,internal_phase_replan,standard_corruptions_10seed,"GauzeRetrieve standard action corruptions, internal phase-aware recovery, 10 seed",0.0,0.0,0.0,
GauzeRetrieve,action_noise,monitor_corrected,goalaware,43000,0,1.0,34,-33.0,0.2406647509451256,0.0121275690304003,0.0121275690304003,0.2285371819147253,0.0588235294117647,2,0,0,0.9411764705882352,runs/surrol_gauzeretrieve_phase_replan_w32_10seed.csv,internal_phase_replan,standard_corruptions_10seed,"GauzeRetrieve standard action corruptions, internal phase-aware recovery, 10 seed",0.0,0.0,0.0,
GauzeRetrieve,action_noise,monitor_corrected,goalaware,43001,0,1.0,33,-32.0,0.2776879941182331,0.022364754337126,0.022364754337126,0.255323239781107,0.0303030303030303,1,0,0,0.9696969696969696,runs/surrol_gauzeretrieve_phase_replan_w32_10seed.csv,internal_phase_replan,standard_corruptions_10seed,"GauzeRetrieve standard action corruptions, internal phase-aware recovery, 10 seed",0.0,0.0,0.0,
GauzeRetrieve,action_noise,monitor_corrected,goalaware,43002,0,1.0,35,-34.0,0.2749173812311886,0.0144946595770494,0.0144946595770494,0.2604227216541392,0.0571428571428571,2,0,0,0.9428571428571428,runs/surrol_gauzeretrieve_phase_replan_w32_10seed.csv,internal_phase_replan,standard_corruptions_10seed,"GauzeRetrieve standard action corruptions, internal phase-aware recovery, 10 seed",0.0,0.0,0.0,
GauzeRetrieve,action_noise,monitor_corrected,goalaware,43003,0,1.0,36,-35.0,0.276048883938419,0.0217042032145086,0.0217042032145086,0.2543446807239104,0.0555555555555555,2,0,0,0.9444444444444444,runs/surrol_gauzeretrieve_phase_replan_w32_10seed.csv,internal_phase_replan,standard_corruptions_10seed,"GauzeRetrieve standard action corruptions, internal phase-aware recovery, 10 seed",0.0,0.0,0.0,
GauzeRetrieve,action_noise,monitor_corrected,goalaware,43004,0,1.0,35,-34.0,0.2549963604913002,0.013622751850512,0.013622751850512,0.2413736086407881,0.0571428571428571,2,0,0,0.9428571428571428,runs/surrol_gauzeretrieve_phase_replan_w32_10seed.csv,internal_phase_replan,standard_corruptions_10seed,"GauzeRetrieve standard action corruptions, internal phase-aware recovery, 10 seed",0.0,0.0,0.0,
GauzeRetrieve,action_noise,monitor_corrected,goalaware,43005,0,1.0,35,-34.0,0.3048549181098078,0.0150483558205931,0.0150483558205931,0.2898065622892147,0.0571428571428571,2,0,0,0.9428571428571428,runs/surrol_gauzeretrieve_phase_replan_w32_10seed.csv,internal_phase_replan,standard_corruptions_10seed,"GauzeRetrieve standard action corruptions, internal phase-aware recovery, 10 seed",0.0,0.0,0.0,
GauzeRetrieve,action_noise,monitor_corrected,goalaware,43006,0,1.0,34,-33.0,0.349354592267479,0.0181022339498383,0.0181022339498383,0.3312523583176407,0.0294117647058823,1,0,0,0.9411764705882352,runs/surrol_gauzeretrieve_phase_replan_w32_10seed.csv,internal_phase_replan,standard_corruptions_10seed,"GauzeRetrieve standard action corruptions, internal phase-aware recovery, 10 seed",0.0,0.0,0.0,
GauzeRetrieve,action_noise,monitor_corrected,goalaware,43007,0,1.0,34,-33.0,0.2404291029807494,0.0124108724592681,0.0124108724592681,0.2280182305214812,0.0588235294117647,2,0,0,0.9411764705882352,runs/surrol_gauzeretrieve_phase_replan_w32_10seed.csv,internal_phase_replan,standard_corruptions_10seed,"GauzeRetrieve standard action corruptions, internal phase-aware recovery, 10 seed",0.0,0.0,0.0,
GauzeRetrieve,action_noise,monitor_corrected,goalaware,43008,0,1.0,37,-36.0,0.2625604156059348,0.0078205176921933,0.0078205176921933,0.2547398979137415,0.054054054054054,2,0,0,0.945945945945946,runs/surrol_gauzeretrieve_phase_replan_w32_10seed.csv,internal_phase_replan,standard_corruptions_10seed,"GauzeRetrieve standard action corruptions, internal phase-aware recovery, 10 seed",0.0,0.0,0.0,
GauzeRetrieve,action_noise,monitor_corrected,goalaware,43009,0,1.0,34,-33.0,0.2625218813476322,0.0217498832940174,0.0217498832940174,0.2407719980536148,0.0588235294117647,2,0,0,0.9411764705882352,runs/surrol_gauzeretrieve_phase_replan_w32_10seed.csv,internal_phase_replan,standard_corruptions_10seed,"GauzeRetrieve standard action corruptions, internal phase-aware recovery, 10 seed",0.0,0.0,0.0,
GauzeRetrieve,action_dropout,clean,goalaware,43000,0,1.0,35,-34.0,0.2406647509451256,0.0123994672532815,0.0123994672532815,0.2282652836918441,0.0,0,0,0,0.0,runs/surrol_gauzeretrieve_phase_replan_w32_10seed.csv,internal_phase_replan,standard_corruptions_10seed,"GauzeRetrieve standard action corruptions, internal phase-aware recovery, 10 seed",0.0,0.0,0.0,
GauzeRetrieve,action_dropout,clean,goalaware,43001,0,1.0,33,-32.0,0.2776879941182331,0.0136650557877879,0.0136650557877879,0.2640229383304451,0.0,0,0,0,0.0,runs/surrol_gauzeretrieve_phase_replan_w32_10seed.csv,internal_phase_replan,standard_corruptions_10seed,"GauzeRetrieve standard action corruptions, internal phase-aware recovery, 10 seed",0.0,0.0,0.0,
GauzeRetrieve,action_dropout,clean,goalaware,43002,0,1.0,35,-34.0,0.2749173812311886,0.0128146525690532,0.0128146525690532,0.2621027286621353,0.0,0,0,0,0.0,runs/surrol_gauzeretrieve_phase_replan_w32_10seed.csv,internal_phase_replan,standard_corruptions_10seed,"GauzeRetrieve standard action corruptions, internal phase-aware recovery, 10 seed",0.0,0.0,0.0,
GauzeRetrieve,action_dropout,clean,goalaware,43003,0,1.0,35,-34.0,0.276048883938419,0.0135693759879085,0.0135693759879085,0.2624795079505104,0.0,0,0,0,0.0,runs/surrol_gauzeretrieve_phase_replan_w32_10seed.csv,internal_phase_replan,standard_corruptions_10seed,"GauzeRetrieve standard action corruptions, internal phase-aware recovery, 10 seed",0.0,0.0,0.0,
GauzeRetrieve,action_dropout,clean,goalaware,43004,0,1.0,35,-34.0,0.2549963604913002,0.0103753049586258,0.0103753049586258,0.2446210555326743,0.0,0,0,0,0.0,runs/surrol_gauzeretrieve_phase_replan_w32_10seed.csv,internal_phase_replan,standard_corruptions_10seed,"GauzeRetrieve standard action corruptions, internal phase-aware recovery, 10 seed",0.0,0.0,0.0,
GauzeRetrieve,action_dropout,clean,goalaware,43005,0,1.0,35,-34.0,0.3048549181098078,0.0175291856700188,0.0175291856700188,0.287325732439789,0.0,0,0,0,0.0,runs/surrol_gauzeretrieve_phase_replan_w32_10seed.csv,internal_phase_replan,standard_corruptions_10seed,"GauzeRetrieve standard action corruptions, internal phase-aware recovery, 10 seed",0.0,0.0,0.0,
GauzeRetrieve,action_dropout,clean,goalaware,43006,0,1.0,35,-34.0,0.349354592267479,0.0180275669650384,0.0180275669650384,0.3313270253024405,0.0,0,0,0,0.0,runs/surrol_gauzeretrieve_phase_replan_w32_10seed.csv,internal_phase_replan,standard_corruptions_10seed,"GauzeRetrieve standard action corruptions, internal phase-aware recovery, 10 seed",0.0,0.0,0.0,
GauzeRetrieve,action_dropout,clean,goalaware,43007,0,1.0,34,-33.0,0.2404291029807494,0.0111477449177205,0.0111477449177205,0.2292813580630288,0.0,0,0,0,0.0,runs/surrol_gauzeretrieve_phase_replan_w32_10seed.csv,internal_phase_replan,standard_corruptions_10seed,"GauzeRetrieve standard action corruptions, internal phase-aware recovery, 10 seed",0.0,0.0,0.0,
GauzeRetrieve,action_dropout,clean,goalaware,43008,0,1.0,35,-34.0,0.2625604156059348,0.0127395234008329,0.0127395234008329,0.2498208922051019,0.0,0,0,0,0.0,runs/surrol_gauzeretrieve_phase_replan_w32_10seed.csv,internal_phase_replan,standard_corruptions_10seed,"GauzeRetrieve standard action corruptions, internal phase-aware recovery, 10 seed",0.0,0.0,0.0,
GauzeRetrieve,action_dropout,clean,goalaware,43009,0,1.0,34,-33.0,0.2625218813476322,0.0120904816445883,0.0120904816445883,0.2504313997030439,0.0,0,0,0,0.0,runs/surrol_gauzeretrieve_phase_replan_w32_10seed.csv,internal_phase_replan,standard_corruptions_10seed,"GauzeRetrieve standard action corruptions, internal phase-aware recovery, 10 seed",0.0,0.0,0.0,
GauzeRetrieve,action_dropout,perturbed,goalaware,43000,0,0.0,200,-200.0,0.2406647509451256,0.2405472845094843,0.2404574299437104,0.0001174664356412,0.3,0,0,0,0.0,runs/surrol_gauzeretrieve_phase_replan_w32_10seed.csv,internal_phase_replan,standard_corruptions_10seed,"GauzeRetrieve standard action corruptions, internal phase-aware recovery, 10 seed",0.0,0.0,0.0,
GauzeRetrieve,action_dropout,perturbed,goalaware,43001,0,0.0,200,-200.0,0.2776879941182331,0.2356245488819259,0.0757335456736683,0.0420634452363072,0.34,0,0,0,0.0,runs/surrol_gauzeretrieve_phase_replan_w32_10seed.csv,internal_phase_replan,standard_corruptions_10seed,"GauzeRetrieve standard action corruptions, internal phase-aware recovery, 10 seed",0.0,0.0,0.0,
GauzeRetrieve,action_dropout,perturbed,goalaware,43002,0,0.0,200,-200.0,0.2749173812311886,0.2744540412305243,0.2744540412305243,0.0004633400006643,0.3,0,0,0,0.0,runs/surrol_gauzeretrieve_phase_replan_w32_10seed.csv,internal_phase_replan,standard_corruptions_10seed,"GauzeRetrieve standard action corruptions, internal phase-aware recovery, 10 seed",0.0,0.0,0.0,
GauzeRetrieve,action_dropout,perturbed,goalaware,43003,0,0.0,200,-200.0,0.276048883938419,0.2799389980978954,0.2748609659751529,-0.0038901141594763,0.285,0,0,0,0.0,runs/surrol_gauzeretrieve_phase_replan_w32_10seed.csv,internal_phase_replan,standard_corruptions_10seed,"GauzeRetrieve standard action corruptions, internal phase-aware recovery, 10 seed",0.0,0.0,0.0,
GauzeRetrieve,action_dropout,perturbed,goalaware,43004,0,0.0,200,-200.0,0.2549963604913002,0.2545280042469207,0.2315975931733772,0.0004683562443795,0.33,0,0,0,0.0,runs/surrol_gauzeretrieve_phase_replan_w32_10seed.csv,internal_phase_replan,standard_corruptions_10seed,"GauzeRetrieve standard action corruptions, internal phase-aware recovery, 10 seed",0.0,0.0,0.0,
GauzeRetrieve,action_dropout,perturbed,goalaware,43005,0,0.0,200,-200.0,0.3048549181098078,0.3043680441152488,0.3043680441152488,0.0004868739945589,0.385,0,0,0,0.0,runs/surrol_gauzeretrieve_phase_replan_w32_10seed.csv,internal_phase_replan,standard_corruptions_10seed,"GauzeRetrieve standard action corruptions, internal phase-aware recovery, 10 seed",0.0,0.0,0.0,
GauzeRetrieve,action_dropout,perturbed,goalaware,43006,0,0.0,200,-200.0,0.349354592267479,0.3496185963635101,0.3492152436520055,-0.000264004096031,0.325,0,0,0,0.0,runs/surrol_gauzeretrieve_phase_replan_w32_10seed.csv,internal_phase_replan,standard_corruptions_10seed,"GauzeRetrieve standard action corruptions, internal phase-aware recovery, 10 seed",0.0,0.0,0.0,
GauzeRetrieve,action_dropout,perturbed,goalaware,43007,0,0.0,200,-200.0,0.2404291029807494,0.240174171790585,0.240174171790585,0.0002549311901643,0.27,0,0,0,0.0,runs/surrol_gauzeretrieve_phase_replan_w32_10seed.csv,internal_phase_replan,standard_corruptions_10seed,"GauzeRetrieve standard action corruptions, internal phase-aware recovery, 10 seed",0.0,0.0,0.0,
GauzeRetrieve,action_dropout,perturbed,goalaware,43008,0,0.0,200,-200.0,0.2625604156059348,0.2595897261409907,0.2394758582845667,0.0029706894649441,0.33,0,0,0,0.0,runs/surrol_gauzeretrieve_phase_replan_w32_10seed.csv,internal_phase_replan,standard_corruptions_10seed,"GauzeRetrieve standard action corruptions, internal phase-aware recovery, 10 seed",0.0,0.0,0.0,
GauzeRetrieve,action_dropout,perturbed,goalaware,43009,0,0.0,200,-200.0,0.2625218813476322,0.2635246211256936,0.2434110765405765,-0.0010027397780613,0.235,0,0,0,0.0,runs/surrol_gauzeretrieve_phase_replan_w32_10seed.csv,internal_phase_replan,standard_corruptions_10seed,"GauzeRetrieve standard action corruptions, internal phase-aware recovery, 10 seed",0.0,0.0,0.0,
GauzeRetrieve,action_dropout,monitor_corrected,goalaware,43000,0,1.0,36,-35.0,0.2406647509451256,0.0123854749067052,0.0123854749067052,0.2282792760384203,0.0277777777777777,1,0,0,0.8888888888888888,runs/surrol_gauzeretrieve_phase_replan_w32_10seed.csv,internal_phase_replan,standard_corruptions_10seed,"GauzeRetrieve standard action corruptions, internal phase-aware recovery, 10 seed",0.0,0.0,0.0,
GauzeRetrieve,action_dropout,monitor_corrected,goalaware,43001,0,1.0,34,-33.0,0.2776879941182331,0.0130924905687453,0.0130924905687453,0.2645955035494878,0.0294117647058823,1,0,0,0.8823529411764706,runs/surrol_gauzeretrieve_phase_replan_w32_10seed.csv,internal_phase_replan,standard_corruptions_10seed,"GauzeRetrieve standard action corruptions, internal phase-aware recovery, 10 seed",0.0,0.0,0.0,
GauzeRetrieve,action_dropout,monitor_corrected,goalaware,43002,0,1.0,36,-35.0,0.2749173812311886,0.0124139402273811,0.0124139402273811,0.2625034410038075,0.0277777777777777,1,0,0,0.8888888888888888,runs/surrol_gauzeretrieve_phase_replan_w32_10seed.csv,internal_phase_replan,standard_corruptions_10seed,"GauzeRetrieve standard action corruptions, internal phase-aware recovery, 10 seed",0.0,0.0,0.0,
GauzeRetrieve,action_dropout,monitor_corrected,goalaware,43003,0,1.0,36,-35.0,0.276048883938419,0.0125843139348445,0.0125843139348445,0.2634645700035745,0.0277777777777777,1,0,0,0.8888888888888888,runs/surrol_gauzeretrieve_phase_replan_w32_10seed.csv,internal_phase_replan,standard_corruptions_10seed,"GauzeRetrieve standard action corruptions, internal phase-aware recovery, 10 seed",0.0,0.0,0.0,
GauzeRetrieve,action_dropout,monitor_corrected,goalaware,43004,0,1.0,36,-35.0,0.2549963604913002,0.0116913984820278,0.0116913984820278,0.2433049620092723,0.0277777777777777,1,0,0,0.8611111111111112,runs/surrol_gauzeretrieve_phase_replan_w32_10seed.csv,internal_phase_replan,standard_corruptions_10seed,"GauzeRetrieve standard action corruptions, internal phase-aware recovery, 10 seed",0.0,0.0,0.0,
GauzeRetrieve,action_dropout,monitor_corrected,goalaware,43005,0,1.0,36,-35.0,0.3048549181098078,0.0154122251605213,0.0154122251605213,0.2894426929492864,0.0277777777777777,1,0,0,0.8055555555555556,runs/surrol_gauzeretrieve_phase_replan_w32_10seed.csv,internal_phase_replan,standard_corruptions_10seed,"GauzeRetrieve standard action corruptions, internal phase-aware recovery, 10 seed",0.0,0.0,0.0,
GauzeRetrieve,action_dropout,monitor_corrected,goalaware,43006,0,1.0,36,-35.0,0.349354592267479,0.018121796184118,0.018121796184118,0.331232796083361,0.0277777777777777,1,0,0,0.8888888888888888,runs/surrol_gauzeretrieve_phase_replan_w32_10seed.csv,internal_phase_replan,standard_corruptions_10seed,"GauzeRetrieve standard action corruptions, internal phase-aware recovery, 10 seed",0.0,0.0,0.0,
GauzeRetrieve,action_dropout,monitor_corrected,goalaware,43007,0,1.0,35,-34.0,0.2404291029807494,0.0105263118267404,0.0105263118267404,0.2299027911540089,0.0285714285714285,1,0,0,0.8571428571428571,runs/surrol_gauzeretrieve_phase_replan_w32_10seed.csv,internal_phase_replan,standard_corruptions_10seed,"GauzeRetrieve standard action corruptions, internal phase-aware recovery, 10 seed",0.0,0.0,0.0,
GauzeRetrieve,action_dropout,monitor_corrected,goalaware,43008,0,1.0,36,-35.0,0.2625604156059348,0.0122120199068361,0.0122120199068361,0.2503483956990986,0.0277777777777777,1,0,0,0.8888888888888888,runs/surrol_gauzeretrieve_phase_replan_w32_10seed.csv,internal_phase_replan,standard_corruptions_10seed,"GauzeRetrieve standard action corruptions, internal phase-aware recovery, 10 seed",0.0,0.0,0.0,
GauzeRetrieve,action_dropout,monitor_corrected,goalaware,43009,0,1.0,34,-33.0,0.2625218813476322,0.0131548329898621,0.0131548329898621,0.2493670483577701,0.0294117647058823,1,0,0,0.5882352941176471,runs/surrol_gauzeretrieve_phase_replan_w32_10seed.csv,internal_phase_replan,standard_corruptions_10seed,"GauzeRetrieve standard action corruptions, internal phase-aware recovery, 10 seed",0.0,0.0,0.0,
GauzeRetrieve,execution_slip,clean,goalaware,43000,0,1.0,35,-34.0,0.2406647509451256,0.0123994672532815,0.0123994672532815,0.2282652836918441,0.0,0,0,0,0.0,runs/surrol_gauzeretrieve_phase_replan_w32_10seed.csv,internal_phase_replan,standard_corruptions_10seed,"GauzeRetrieve standard action corruptions, internal phase-aware recovery, 10 seed",0.0,0.0,0.0,
GauzeRetrieve,execution_slip,clean,goalaware,43001,0,1.0,33,-32.0,0.2776879941182331,0.0136650557877879,0.0136650557877879,0.2640229383304451,0.0,0,0,0,0.0,runs/surrol_gauzeretrieve_phase_replan_w32_10seed.csv,internal_phase_replan,standard_corruptions_10seed,"GauzeRetrieve standard action corruptions, internal phase-aware recovery, 10 seed",0.0,0.0,0.0,
GauzeRetrieve,execution_slip,clean,goalaware,43002,0,1.0,35,-34.0,0.2749173812311886,0.0128146525690532,0.0128146525690532,0.2621027286621353,0.0,0,0,0,0.0,runs/surrol_gauzeretrieve_phase_replan_w32_10seed.csv,internal_phase_replan,standard_corruptions_10seed,"GauzeRetrieve standard action corruptions, internal phase-aware recovery, 10 seed",0.0,0.0,0.0,
GauzeRetrieve,execution_slip,clean,goalaware,43003,0,1.0,35,-34.0,0.276048883938419,0.0135693759879085,0.0135693759879085,0.2624795079505104,0.0,0,0,0,0.0,runs/surrol_gauzeretrieve_phase_replan_w32_10seed.csv,internal_phase_replan,standard_corruptions_10seed,"GauzeRetrieve standard action corruptions, internal phase-aware recovery, 10 seed",0.0,0.0,0.0,
GauzeRetrieve,execution_slip,clean,goalaware,43004,0,1.0,35,-34.0,0.2549963604913002,0.0103753049586258,0.0103753049586258,0.2446210555326743,0.0,0,0,0,0.0,runs/surrol_gauzeretrieve_phase_replan_w32_10seed.csv,internal_phase_replan,standard_corruptions_10seed,"GauzeRetrieve standard action corruptions, internal phase-aware recovery, 10 seed",0.0,0.0,0.0,
GauzeRetrieve,execution_slip,clean,goalaware,43005,0,1.0,35,-34.0,0.3048549181098078,0.0175291856700188,0.0175291856700188,0.287325732439789,0.0,0,0,0,0.0,runs/surrol_gauzeretrieve_phase_replan_w32_10seed.csv,internal_phase_replan,standard_corruptions_10seed,"GauzeRetrieve standard action corruptions, internal phase-aware recovery, 10 seed",0.0,0.0,0.0,
GauzeRetrieve,execution_slip,clean,goalaware,43006,0,1.0,35,-34.0,0.349354592267479,0.0180275669650384,0.0180275669650384,0.3313270253024405,0.0,0,0,0,0.0,runs/surrol_gauzeretrieve_phase_replan_w32_10seed.csv,internal_phase_replan,standard_corruptions_10seed,"GauzeRetrieve standard action corruptions, internal phase-aware recovery, 10 seed",0.0,0.0,0.0,
GauzeRetrieve,execution_slip,clean,goalaware,43007,0,1.0,34,-33.0,0.2404291029807494,0.0111477449177205,0.0111477449177205,0.2292813580630288,0.0,0,0,0,0.0,runs/surrol_gauzeretrieve_phase_replan_w32_10seed.csv,internal_phase_replan,standard_corruptions_10seed,"GauzeRetrieve standard action corruptions, internal phase-aware recovery, 10 seed",0.0,0.0,0.0,
GauzeRetrieve,execution_slip,clean,goalaware,43008,0,1.0,35,-34.0,0.2625604156059348,0.0127395234008329,0.0127395234008329,0.2498208922051019,0.0,0,0,0,0.0,runs/surrol_gauzeretrieve_phase_replan_w32_10seed.csv,internal_phase_replan,standard_corruptions_10seed,"GauzeRetrieve standard action corruptions, internal phase-aware recovery, 10 seed",0.0,0.0,0.0,
GauzeRetrieve,execution_slip,clean,goalaware,43009,0,1.0,34,-33.0,0.2625218813476322,0.0120904816445883,0.0120904816445883,0.2504313997030439,0.0,0,0,0,0.0,runs/surrol_gauzeretrieve_phase_replan_w32_10seed.csv,internal_phase_replan,standard_corruptions_10seed,"GauzeRetrieve standard action corruptions, internal phase-aware recovery, 10 seed",0.0,0.0,0.0,
GauzeRetrieve,execution_slip,perturbed,goalaware,43000,0,0.0,200,-200.0,0.2406647509451256,0.2405228762205027,0.2374270392775915,0.0001418747246229,0.25,0,0,0,0.0,runs/surrol_gauzeretrieve_phase_replan_w32_10seed.csv,internal_phase_replan,standard_corruptions_10seed,"GauzeRetrieve standard action corruptions, internal phase-aware recovery, 10 seed",0.0,0.0,0.0,
GauzeRetrieve,execution_slip,perturbed,goalaware,43001,0,0.0,200,-200.0,0.2776879941182331,0.2801621018244291,0.2762401423592768,-0.0024741077061959,0.25,0,0,0,0.0,runs/surrol_gauzeretrieve_phase_replan_w32_10seed.csv,internal_phase_replan,standard_corruptions_10seed,"GauzeRetrieve standard action corruptions, internal phase-aware recovery, 10 seed",0.0,0.0,0.0,
GauzeRetrieve,execution_slip,perturbed,goalaware,43002,0,0.0,200,-200.0,0.2749173812311886,0.2775434009523864,0.2712958851669234,-0.0026260197211978,0.25,0,0,0,0.0,runs/surrol_gauzeretrieve_phase_replan_w32_10seed.csv,internal_phase_replan,standard_corruptions_10seed,"GauzeRetrieve standard action corruptions, internal phase-aware recovery, 10 seed",0.0,0.0,0.0,
GauzeRetrieve,execution_slip,perturbed,goalaware,43003,0,0.0,200,-200.0,0.276048883938419,0.2726079074574464,0.2699609870350739,0.0034409764809725,0.25,0,0,0,0.0,runs/surrol_gauzeretrieve_phase_replan_w32_10seed.csv,internal_phase_replan,standard_corruptions_10seed,"GauzeRetrieve standard action corruptions, internal phase-aware recovery, 10 seed",0.0,0.0,0.0,
