suite,task,failure,controller,seed,route,family,pred_family,family_distance,pred_route,route_distance,success,final_distance,steps,max_triage_risk,monitor_triggers,recovery_phase_replans,recovery_override_rate,unsafe_warning_events,min_danger_distance,unsafe_abort,source,episode,learned_review_score,family_distance_norm,route_distance_norm,danger_closeness,abort_evidence,review_evidence,recovery_evidence,risk_level,risk_reason
standard_corruptions,NeedlePick,execution_slip,clean,43003,auto_execute,nominal,nominal,0.6065643820793937,auto_execute,0.6213911227042571,1.0,0.0178893382398011,41,2.25,0.0,0.0,0.0,0.0,1.0,0.0,triage_routes,0.0,0.0082850661669742,0.04736884836417303,0.07034106671270157,0.0,0.0,0.035170533356350786,0.0,auto_execute,nominal_or_low_risk_execution
standard_corruptions,NeedlePick,execution_slip,monitor_corrected,43001,auto_recovery,execution_drift,execution_drift,4.408537609097471,auto_recovery,4.408537609097471,1.0,0.0201006628207849,80,2.59375,3.0,1.0,0.9375,0.0,1.0,0.0,triage_routes,0.0,0.0108862876146503,0.512639468027771,0.5513905836388016,0.0,0.0,0.3075836808166626,1.0,auto_recovery,recoverable_execution_drift_or_monitor_trigger
standard_corruptions,NeedlePick,execution_slip,monitor_corrected,43003,auto_recovery,execution_drift,execution_drift,3.34163948402962,auto_recovery,3.34163948402962,1.0,0.0176015514674102,42,2.59375,2.0,0.0,0.9761904761904762,0.0,1.0,0.0,triage_routes,0.0,0.0021155213960507,0.382076646532687,0.4158714455443995,0.0,0.0,0.2292459879196122,1.0,auto_recovery,recoverable_execution_drift_or_monitor_trigger
standard_corruptions,NeedlePick,execution_slip,perturbed,43001,auto_recovery,execution_drift,execution_drift,3.1253719232277164,auto_recovery,3.1253719232277164,0.0,0.1681555969987981,200,3.25,0.0,0.0,0.0,0.0,1.0,0.0,triage_routes,0.0,0.0333308241363767,0.3556106679423128,0.3884007876165033,0.0,0.0,0.21336640076538765,1.0,auto_recovery,recoverable_execution_drift_or_monitor_trigger
standard_corruptions,NeedlePick,execution_slip,perturbed,43003,auto_recovery,execution_drift,execution_drift,3.2007130466499287,auto_recovery,3.2007130466499287,0.0,0.1958383551131128,200,3.25,0.0,0.0,0.0,0.0,1.0,0.0,triage_routes,0.0,0.0367932276557895,0.3648306200797184,0.3979707398634368,0.0,0.0,0.21889837204783102,1.0,auto_recovery,recoverable_execution_drift_or_monitor_trigger
standard_corruptions,NeedlePick,none,clean,43001,auto_execute,nominal,nominal,0.6067071861399606,auto_execute,0.6213942156836811,1.0,0.0220062874458691,36,2.25,0.0,0.0,0.0,0.0,1.0,0.0,triage_routes,0.0,0.0080444970523182,0.04738632416681105,0.07034145958798727,0.0,0.0,0.03517072979399363,0.0,auto_execute,nominal_or_low_risk_execution
standard_corruptions,NeedlePick,none,clean,43003,auto_execute,nominal,nominal,0.6065643820793937,auto_execute,0.6213911227042571,1.0,0.0178893382398011,41,2.25,0.0,0.0,0.0,0.0,1.0,0.0,triage_routes,0.0,0.0082850661669742,0.04736884836417303,0.07034106671270157,0.0,0.0,0.035170533356350786,0.0,auto_execute,nominal_or_low_risk_execution
standard_corruptions,NeedlePick,none,monitor_corrected,43001,auto_execute,nominal,nominal,2.369717688903429,auto_execute,2.373082290607406,1.0,0.0220062751549105,36,2.25,1.0,0.0,0.8611111111111112,0.0,1.0,0.0,triage_routes,0.0,0.0130199941529831,0.26313665698478866,0.2928437328100051,0.0,0.0,0.1578819941908732,0.55,auto_recovery,recoverable_execution_drift_or_monitor_trigger
standard_corruptions,NeedlePick,none,monitor_corrected,43003,auto_execute,nominal,nominal,2.163972032581815,auto_execute,2.1674190914136897,1.0,0.0178893429149685,41,2.25,1.0,0.0,0.7804878048780488,0.0,1.0,0.0,triage_routes,0.0,0.0131632265807366,0.2379583079292034,0.266720058170782,0.0,0.0,0.14277498475752204,0.55,auto_recovery,recoverable_execution_drift_or_monitor_trigger
standard_corruptions,GauzeRetrieve,action_dropout,clean,43001,auto_execute,nominal,nominal,0.6075450330700521,auto_execute,0.6227153523923223,1.0,0.0136650557877879,33,2.25,0.0,0.0,0.0,0.0,1.0,0.0,triage_routes,0.0,0.007595951910908,0.04748885659854327,0.07050927252518643,0.0,0.0,0.03525463626259322,0.0,auto_execute,nominal_or_low_risk_execution
standard_corruptions,GauzeRetrieve,action_dropout,clean,43003,auto_execute,nominal,nominal,0.6052615212932261,auto_execute,0.6204581235382879,1.0,0.0135693759879085,35,2.25,0.0,0.0,0.0,0.0,1.0,0.0,triage_routes,0.0,0.0077299522475067,0.047209409354711344,0.07022255563854732,0.0,0.0,0.03511127781927366,0.0,auto_execute,nominal_or_low_risk_execution
standard_corruptions,GauzeRetrieve,action_dropout,monitor_corrected,43001,auto_recovery,execution_drift,execution_drift,2.9171864184712915,auto_recovery,2.9171864184712915,1.0,0.0130924905687453,34,2.78125,1.0,0.0,0.8823529411764706,0.0,1.0,0.0,triage_routes,0.0,0.0014247716238034,0.3301337397738914,0.3619567256152279,0.0,0.0,0.19808024386433482,1.0,auto_recovery,recoverable_execution_drift_or_monitor_trigger
standard_corruptions,GauzeRetrieve,action_dropout,monitor_corrected,43003,auto_recovery,execution_drift,execution_drift,2.9323913462055176,auto_recovery,2.9323913462055176,1.0,0.0125843139348445,36,2.6875,1.0,0.0,0.8888888888888888,0.0,1.0,0.0,triage_routes,0.0,0.0014486653028246,0.3319944593861629,0.36388808030872216,0.0,0.0,0.19919667563169774,1.0,auto_recovery,recoverable_execution_drift_or_monitor_trigger
standard_corruptions,GauzeRetrieve,action_dropout,perturbed,43001,auto_recovery,execution_drift,execution_drift,3.3476425407108024,auto_recovery,3.3476425407108024,0.0,0.2356245488819259,200,3.25,0.0,0.0,0.0,0.0,1.0,0.0,triage_routes,0.0,0.0423807836465953,0.3828112771403097,0.41663396358454874,0.0,0.0,0.22968676628418583,1.0,auto_recovery,recoverable_execution_drift_or_monitor_trigger
standard_corruptions,GauzeRetrieve,action_dropout,perturbed,43003,auto_recovery,execution_drift,execution_drift,3.558531898987549,auto_recovery,3.558531898987549,0.0,0.2799389980978954,200,3.25,0.0,0.0,0.0,0.0,1.0,0.0,triage_routes,0.0,0.0495570967471694,0.40861909233180105,0.44342147346524025,0.0,0.0,0.2451714553990806,1.0,auto_recovery,recoverable_execution_drift_or_monitor_trigger
standard_corruptions,GauzeRetrieve,action_noise,clean,43001,auto_execute,nominal,nominal,0.6075450330700521,auto_execute,0.6227153523923223,1.0,0.0136650557877879,33,2.25,0.0,0.0,0.0,0.0,1.0,0.0,triage_routes,0.0,0.007595951910908,0.04748885659854327,0.07050927252518643,0.0,0.0,0.03525463626259322,0.0,auto_execute,nominal_or_low_risk_execution
standard_corruptions,GauzeRetrieve,action_noise,clean,43003,auto_execute,nominal,nominal,0.6052615212932261,auto_execute,0.6204581235382879,1.0,0.0135693759879085,35,2.25,0.0,0.0,0.0,0.0,1.0,0.0,triage_routes,0.0,0.0077299522475067,0.047209409354711344,0.07022255563854732,0.0,0.0,0.03511127781927366,0.0,auto_execute,nominal_or_low_risk_execution
standard_corruptions,GauzeRetrieve,action_noise,monitor_corrected,43001,auto_recovery,execution_drift,execution_drift,3.1026898431994048,auto_recovery,3.1026898431994048,1.0,0.022364754337126,33,2.5,1.0,0.0,0.9696969696969696,0.0,1.0,0.0,triage_routes,0.0,0.0014867453651996,0.35283492366430563,0.38551967285643235,0.0,0.0,0.21170095419858337,1.0,auto_recovery,recoverable_execution_drift_or_monitor_trigger
standard_corruptions,GauzeRetrieve,action_noise,monitor_corrected,43003,auto_recovery,execution_drift,execution_drift,3.3198182761673927,auto_recovery,3.3198182761673927,1.0,0.0217042032145086,36,2.5,2.0,0.0,0.9444444444444444,0.0,1.0,0.0,triage_routes,0.0,0.0020185205204459,0.37940625242477544,0.4130996801694441,0.0,0.0,0.22764375145486526,1.0,auto_recovery,recoverable_execution_drift_or_monitor_trigger
standard_corruptions,GauzeRetrieve,action_noise,perturbed,43001,auto_recovery,execution_drift,execution_drift,3.593345320225332,auto_recovery,3.593345320225332,0.0,0.2864712438646073,200,3.25,0.0,0.0,0.0,0.0,1.0,0.0,triage_routes,0.0,0.0507078961072004,0.4128794227194027,0.4478435309507772,0.0,0.0,0.24772765363164162,1.0,auto_recovery,recoverable_execution_drift_or_monitor_trigger
standard_corruptions,GauzeRetrieve,action_noise,perturbed,43003,auto_recovery,execution_drift,execution_drift,3.5239646456586846,auto_recovery,3.5239646456586846,0.0,0.2732778074239896,200,3.25,0.0,0.0,0.0,0.0,1.0,0.0,triage_routes,0.0,0.0484091009435112,0.40438888701049647,0.43903068462856415,0.0,0.0,0.24263333220629787,1.0,auto_recovery,recoverable_execution_drift_or_monitor_trigger
standard_corruptions,GauzeRetrieve,execution_slip,clean,43001,auto_execute,nominal,nominal,0.6075450330700521,auto_execute,0.6227153523923223,1.0,0.0136650557877879,33,2.25,0.0,0.0,0.0,0.0,1.0,0.0,triage_routes,0.0,0.007595951910908,0.04748885659854327,0.07050927252518643,0.0,0.0,0.03525463626259322,0.0,auto_execute,nominal_or_low_risk_execution
standard_corruptions,GauzeRetrieve,execution_slip,clean,43003,auto_execute,nominal,nominal,0.6052615212932261,auto_execute,0.6204581235382879,1.0,0.0135693759879085,35,2.25,0.0,0.0,0.0,0.0,1.0,0.0,triage_routes,0.0,0.0077299522475067,0.047209409354711344,0.07022255563854732,0.0,0.0,0.03511127781927366,0.0,auto_execute,nominal_or_low_risk_execution
standard_corruptions,GauzeRetrieve,execution_slip,monitor_corrected,43001,auto_recovery,execution_drift,execution_drift,3.00857784092366,auto_recovery,3.00857784092366,1.0,0.0158446683347267,35,2.5,1.0,0.0,0.9142857142857144,0.0,1.0,0.0,triage_routes,0.0,0.0014588836931605,0.3413178647577754,0.3735654129949894,0.0,0.0,0.20479071885466524,1.0,auto_recovery,recoverable_execution_drift_or_monitor_trigger
standard_corruptions,GauzeRetrieve,execution_slip,monitor_corrected,43003,auto_recovery,execution_drift,execution_drift,2.956528715024654,auto_recovery,2.956528715024654,1.0,0.0165846050571809,36,2.5,1.0,0.0,0.8888888888888888,0.0,1.0,0.0,triage_routes,0.0,0.0014674443332628,0.3349482962169226,0.36695404822203914,0.0,0.0,0.20096897773015357,1.0,auto_recovery,recoverable_execution_drift_or_monitor_trigger
standard_corruptions,GauzeRetrieve,execution_slip,perturbed,43001,auto_recovery,execution_drift,execution_drift,3.5597061267436865,auto_recovery,3.5597061267436865,0.0,0.2801621018244291,200,3.25,0.0,0.0,0.0,0.0,1.0,0.0,triage_routes,0.0,0.0495959898905318,0.40876278973394,0.4435706257879403,0.0,0.0,0.24525767384036398,1.0,auto_recovery,recoverable_execution_drift_or_monitor_trigger
standard_corruptions,GauzeRetrieve,execution_slip,perturbed,43003,auto_recovery,execution_drift,execution_drift,3.520541530705572,auto_recovery,3.520541530705572,0.0,0.2726079074574464,200,3.25,0.0,0.0,0.0,0.0,1.0,0.0,triage_routes,0.0,0.0482950565159015,0.40396997958524256,0.4385958749900953,0.0,0.0,0.24238198775114553,1.0,auto_recovery,recoverable_execution_drift_or_monitor_trigger
standard_corruptions,GauzeRetrieve,none,clean,43001,auto_execute,nominal,nominal,0.6075450330700521,auto_execute,0.6227153523923223,1.0,0.0136650557877879,33,2.25,0.0,0.0,0.0,0.0,1.0,0.0,triage_routes,0.0,0.007595951910908,0.04748885659854327,0.07050927252518643,0.0,0.0,0.03525463626259322,0.0,auto_execute,nominal_or_low_risk_execution
standard_corruptions,GauzeRetrieve,none,clean,43003,auto_execute,nominal,nominal,0.6052615212932261,auto_execute,0.6204581235382879,1.0,0.0135693759879085,35,2.25,0.0,0.0,0.0,0.0,1.0,0.0,triage_routes,0.0,0.0077299522475067,0.047209409354711344,0.07022255563854732,0.0,0.0,0.03511127781927366,0.0,auto_execute,nominal_or_low_risk_execution
standard_corruptions,GauzeRetrieve,none,monitor_corrected,43001,auto_execute,nominal,nominal,2.259792872734665,auto_execute,2.263313172691786,1.0,0.0140234758530562,33,2.25,1.0,0.0,0.8181818181818182,0.0,1.0,0.0,triage_routes,0.0,0.0121935640545305,0.24968448773441201,0.27890068061056333,0.0,0.0,0.1498106926406472,0.55,auto_recovery,recoverable_execution_drift_or_monitor_trigger
standard_corruptions,GauzeRetrieve,none,monitor_corrected,43003,auto_execute,nominal,nominal,2.285762639272793,auto_execute,2.2892742891753444,1.0,0.0135457931464293,35,2.25,1.0,0.0,0.8285714285714286,0.0,1.0,0.0,triage_routes,0.0,0.0124197516492229,0.2528625662342416,0.28219830392356376,0.0,0.0,0.15171753974054494,0.55,auto_recovery,recoverable_execution_drift_or_monitor_trigger
observable_jaw_stuck_10seed,NeedlePick,jaw_stuck_open,clean,43001,auto_execute,nominal,nominal,0.6067071861399606,auto_execute,0.6213942156836811,1.0,0.0220062874458691,36,2.25,0.0,0.0,0.0,0.0,1.0,0.0,triage_routes,0.0,0.0080444970523182,0.04738632416681105,0.07034145958798727,0.0,0.0,0.03517072979399363,0.0,auto_execute,nominal_or_low_risk_execution
observable_jaw_stuck_10seed,NeedlePick,jaw_stuck_open,clean,43003,auto_execute,nominal,nominal,0.6065643820793937,auto_execute,0.6213911227042571,1.0,0.0178893382398011,41,2.25,0.0,0.0,0.0,0.0,1.0,0.0,triage_routes,0.0,0.0082850661669742,0.04736884836417303,0.07034106671270157,0.0,0.0,0.035170533356350786,0.0,auto_execute,nominal_or_low_risk_execution
observable_jaw_stuck_10seed,NeedlePick,jaw_stuck_open,clean,43005,auto_execute,nominal,nominal,0.6177439075138225,auto_execute,0.6323002342048928,1.0,0.0164449452188574,46,2.25,0.0,0.0,0.0,0.0,1.0,0.0,triage_routes,0.0,0.0086168257599337,0.04873695498035276,0.07172675982922838,0.0,0.0,0.03586337991461419,0.0,auto_execute,nominal_or_low_risk_execution
observable_jaw_stuck_10seed,NeedlePick,jaw_stuck_open,clean,43007,auto_execute,nominal,nominal,0.6041229227924888,auto_execute,0.6191086954108677,1.0,0.0176410778805924,36,2.25,0.0,0.0,0.0,0.0,1.0,0.0,triage_routes,0.0,0.0079166405673763,0.0470700721215553,0.07005114907924091,0.0,0.0,0.035025574539620456,0.0,auto_execute,nominal_or_low_risk_execution
observable_jaw_stuck_10seed,NeedlePick,jaw_stuck_open,clean,43009,auto_execute,nominal,nominal,0.6108682675000208,auto_execute,0.6252515416336257,1.0,0.0245532861530195,40,2.25,0.0,0.0,0.0,0.0,1.0,0.0,triage_routes,0.0,0.0084147882682315,0.0478955410358589,0.07083142341471384,0.0,0.0,0.03541571170735692,0.0,auto_execute,nominal_or_low_risk_execution
observable_jaw_stuck_10seed,NeedlePick,jaw_stuck_open,monitor_corrected,43001,human_review,grasp_outcome_uncertain,grasp_outcome_uncertain,3.864583426180352,human_review,6.210449351319368,1.0,0.0220281296648164,100,3.75,3.0,2.0,0.95,0.0,1.0,0.0,triage_routes,0.0,0.9833079036647836,0.44607248171762504,0.7802723489081556,0.0,0.0,1.0,0.55,human_review,visual_state_or_memory_uncertainty_requires_review
observable_jaw_stuck_10seed,NeedlePick,jaw_stuck_open,monitor_corrected,43003,human_review,grasp_outcome_uncertain,grasp_outcome_uncertain,3.8615196120525375,human_review,6.2095113634944274,1.0,0.0179107417448964,102,3.75,3.0,2.0,0.9411764705882352,0.0,1.0,0.0,triage_routes,0.0,0.9833194679925362,0.44569754412268037,0.780153204166411,0.0,0.0,1.0,0.55,human_review,visual_state_or_memory_uncertainty_requires_review
observable_jaw_stuck_10seed,NeedlePick,jaw_stuck_open,monitor_corrected,43005,human_review,grasp_outcome_uncertain,grasp_outcome_uncertain,2.7596964014512837,human_review,5.028332000256249,1.0,0.0164706213842961,102,3.75,3.0,1.0,0.9411764705882352,0.0,1.0,0.0,triage_routes,0.0,0.9549467845778712,0.31086072720004954,0.6301178770064232,0.0,0.0,1.0,0.55,human_review,visual_state_or_memory_uncertainty_requires_review
observable_jaw_stuck_10seed,NeedlePick,jaw_stuck_open,monitor_corrected,43007,human_review,grasp_outcome_uncertain,grasp_outcome_uncertain,3.862300218869702,human_review,6.21026406683469,1.0,0.0176630306845178,102,3.75,3.0,2.0,0.9411764705882352,0.0,1.0,0.0,triage_routes,0.0,0.983304429123823,0.44579307173317345,0.7802488137710363,0.0,0.0,1.0,0.55,human_review,visual_state_or_memory_uncertainty_requires_review
observable_jaw_stuck_10seed,NeedlePick,jaw_stuck_open,monitor_corrected,43009,human_review,grasp_outcome_uncertain,grasp_outcome_uncertain,3.8539594210317696,human_review,6.2008912113606085,1.0,0.0245702369162825,101,3.75,3.0,2.0,0.9504950495049505,0.0,1.0,0.0,triage_routes,0.0,0.9836089767124488,0.4447723575022141,0.779058258397954,0.0,0.0,1.0,0.55,human_review,visual_state_or_memory_uncertainty_requires_review
observable_jaw_stuck_10seed,NeedlePick,jaw_stuck_open,perturbed,43001,human_review,grasp_outcome_uncertain,grasp_outcome_uncertain,3.326202427630169,human_review,3.1703313784697933,0.0,0.1681557090004676,220,3.75,0.0,0.0,0.0,0.0,1.0,0.0,triage_routes,0.0,0.9294186464663048,0.38018751992187505,0.3941116108717346,0.0,0.0,1.0,0.0,human_review,visual_state_or_memory_uncertainty_requires_review
observable_jaw_stuck_10seed,NeedlePick,jaw_stuck_open,perturbed,43003,human_review,grasp_outcome_uncertain,grasp_outcome_uncertain,3.3543030213478837,human_review,3.1552796270807324,0.0,0.189271659319111,220,3.75,0.0,0.0,0.0,0.0,1.0,0.0,triage_routes,0.0,0.9343747529281536,0.3836263607214486,0.39219971288716643,0.0,0.0,1.0,0.0,human_review,visual_state_or_memory_uncertainty_requires_review
observable_jaw_stuck_10seed,NeedlePick,jaw_stuck_open,perturbed,43005,human_review,grasp_outcome_uncertain,grasp_outcome_uncertain,3.338177100501416,human_review,3.161201155084252,0.0,0.1784258487602529,220,3.75,0.0,0.0,0.0,0.0,1.0,0.0,triage_routes,0.0,0.9318709269105449,0.3816529335727344,0.39295187502184803,0.0,0.0,1.0,0.0,human_review,visual_state_or_memory_uncertainty_requires_review
observable_jaw_stuck_10seed,NeedlePick,jaw_stuck_open,perturbed,43007,human_review,grasp_outcome_uncertain,grasp_outcome_uncertain,3.391195245527669,human_review,3.1541950849859486,0.0,0.208354780329756,220,3.75,0.0,0.0,0.0,0.0,1.0,0.0,triage_routes,0.0,0.938573507435848,0.3881410868859881,0.39206195258329224,0.0,0.0,1.0,0.0,human_review,visual_state_or_memory_uncertainty_requires_review
observable_jaw_stuck_10seed,NeedlePick,jaw_stuck_open,perturbed,43009,human_review,grasp_outcome_uncertain,grasp_outcome_uncertain,3.328435231281047,human_review,3.1681439999186582,0.0,0.1702993487579441,220,3.75,0.0,0.0,0.0,0.0,1.0,0.0,triage_routes,0.0,0.9299371445905724,0.38046076170349746,0.3938337664843737,0.0,0.0,1.0,0.0,human_review,visual_state_or_memory_uncertainty_requires_review
