suite,task,failure,controller,seed,episode,route,route_reason,success,final_distance,steps,max_triage_risk,first_action_anomaly_step,first_grasp_uncertain_step,first_perception_uncertain_step,first_review_step,first_abort_step,first_monitor_trigger_step,first_success_step,monitor_triggers,recovery_phase_replans,recovery_override_rate,unsafe_warning_events,unsafe_abort,min_danger_distance,source,trigger_mode,return,initial_distance,min_distance,distance_reduction,risk_event_rate,recovery_replans,visual_reestimate_triggers,family,first_action_anomaly_observed,first_grasp_uncertain_observed,first_perception_uncertain_observed,first_review_observed,first_abort_observed,pc1,pc2,split
standard_corruptions,GauzeRetrieve,action_noise,clean,43002,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0128146525690532,35,2.25,,,,,,,34.0,0.0,0.0,0.0,0.0,0.0,1.0,triage_routes,,,,,,,,,nominal,0.0,0.0,0.0,0.0,0.0,-1.4655174867923604,-0.028037161411675577,train_even_seed
standard_corruptions,GauzeRetrieve,action_noise,clean,43003,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0135693759879085,35,2.25,,,,,,,34.0,0.0,0.0,0.0,0.0,0.0,1.0,triage_routes,,,,,,,,,nominal,0.0,0.0,0.0,0.0,0.0,-1.4626098958197382,-0.029796825188563986,test_odd_seed
standard_corruptions,GauzeRetrieve,action_noise,clean,43004,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0103753049586258,35,2.25,,,,,,,34.0,0.0,0.0,0.0,0.0,0.0,1.0,triage_routes,,,,,,,,,nominal,0.0,0.0,0.0,0.0,0.0,-1.4749151348763745,-0.022349738016468352,train_even_seed
standard_corruptions,GauzeRetrieve,action_noise,monitor_corrected,43000,0,auto_recovery,reversible_action_or_execution_anomaly,1.0,0.0121275690304003,34,2.5,0.0,,,,,0.0,33.0,2.0,0.0,0.9411764705882352,0.0,0.0,1.0,triage_routes,,,,,,,,,execution_drift,1.0,0.0,0.0,0.0,0.0,-1.174417849248791,2.1540025846547977,train_even_seed
standard_corruptions,GauzeRetrieve,action_noise,monitor_corrected,43001,0,auto_recovery,reversible_action_or_execution_anomaly,1.0,0.022364754337126,33,2.5,0.0,,,,,0.0,32.0,1.0,0.0,0.9696969696969696,0.0,0.0,1.0,triage_routes,,,,,,,,,execution_drift,1.0,0.0,0.0,0.0,0.0,-1.186219166424251,1.7368042011436173,test_odd_seed
standard_corruptions,GauzeRetrieve,action_noise,monitor_corrected,43002,0,auto_recovery,reversible_action_or_execution_anomaly,1.0,0.0144946595770494,35,2.5,0.0,,,,,0.0,34.0,2.0,0.0,0.9428571428571428,0.0,0.0,1.0,triage_routes,,,,,,,,,execution_drift,1.0,0.0,0.0,0.0,0.0,-1.1592404316160556,2.148301164568684,train_even_seed
standard_corruptions,GauzeRetrieve,action_noise,monitor_corrected,43003,0,auto_recovery,reversible_action_or_execution_anomaly,1.0,0.0217042032145086,36,2.5,0.0,,,,,0.0,35.0,2.0,0.0,0.9444444444444444,0.0,0.0,1.0,triage_routes,,,,,,,,,execution_drift,1.0,0.0,0.0,0.0,0.0,-1.1254061087134357,2.1311875602899137,test_odd_seed
standard_corruptions,GauzeRetrieve,action_noise,monitor_corrected,43004,0,auto_recovery,reversible_action_or_execution_anomaly,1.0,0.013622751850512,35,2.5,0.0,,,,,0.0,34.0,2.0,0.0,0.9428571428571428,0.0,0.0,1.0,triage_routes,,,,,,,,,execution_drift,1.0,0.0,0.0,0.0,0.0,-1.162599478084343,2.150334047615435,train_even_seed
standard_corruptions,GauzeRetrieve,action_noise,perturbed,43000,0,auto_recovery,reversible_action_or_execution_anomaly,0.0,0.2840154690540094,200,3.25,0.0,,,31.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,triage_routes,,,,,,,,,execution_drift,1.0,0.0,0.0,1.0,0.0,2.77203008792772,-1.5656161995232036,train_even_seed
standard_corruptions,GauzeRetrieve,action_noise,perturbed,43001,0,auto_recovery,reversible_action_or_execution_anomaly,0.0,0.2864712438646073,200,3.25,0.0,,,30.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,triage_routes,,,,,,,,,execution_drift,1.0,0.0,0.0,1.0,0.0,2.781491022213975,-1.5713419235042596,test_odd_seed
standard_corruptions,GauzeRetrieve,action_noise,perturbed,43002,0,auto_recovery,reversible_action_or_execution_anomaly,0.0,0.2673301351181252,200,3.25,0.0,,,30.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,triage_routes,,,,,,,,,execution_drift,1.0,0.0,0.0,1.0,0.0,2.707749418857261,-1.5267137658650645,train_even_seed
standard_corruptions,GauzeRetrieve,action_noise,perturbed,43003,0,auto_recovery,reversible_action_or_execution_anomaly,0.0,0.2732778074239896,200,3.25,0.0,,,32.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,triage_routes,,,,,,,,,execution_drift,1.0,0.0,0.0,1.0,0.0,2.7306629761586567,-1.5405809697333448,test_odd_seed
standard_corruptions,GauzeRetrieve,action_noise,perturbed,43004,0,auto_recovery,reversible_action_or_execution_anomaly,0.0,0.2428197516840279,200,3.25,0.0,,,30.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,triage_routes,,,,,,,,,execution_drift,1.0,0.0,0.0,1.0,0.0,2.6133225495856274,-1.4695669584265953,train_even_seed
standard_corruptions,GauzeRetrieve,execution_slip,clean,43000,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0123994672532815,35,2.25,,,,,,,34.0,0.0,0.0,0.0,0.0,0.0,1.0,triage_routes,,,,,,,,,nominal,0.0,0.0,0.0,0.0,0.0,-1.4671169986743873,-0.027069142475722136,train_even_seed
standard_corruptions,GauzeRetrieve,execution_slip,clean,43001,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0136650557877879,33,2.25,,,,,,,32.0,0.0,0.0,0.0,0.0,0.0,1.0,triage_routes,,,,,,,,,nominal,0.0,0.0,0.0,0.0,0.0,-1.4744019519252862,-0.025268834292791937,test_odd_seed
standard_corruptions,GauzeRetrieve,execution_slip,clean,43002,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0128146525690532,35,2.25,,,,,,,34.0,0.0,0.0,0.0,0.0,0.0,1.0,triage_routes,,,,,,,,,nominal,0.0,0.0,0.0,0.0,0.0,-1.4655174867923604,-0.028037161411675577,train_even_seed
standard_corruptions,GauzeRetrieve,execution_slip,clean,43003,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0135693759879085,35,2.25,,,,,,,34.0,0.0,0.0,0.0,0.0,0.0,1.0,triage_routes,,,,,,,,,nominal,0.0,0.0,0.0,0.0,0.0,-1.4626098958197382,-0.029796825188563986,test_odd_seed
standard_corruptions,GauzeRetrieve,execution_slip,clean,43004,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0103753049586258,35,2.25,,,,,,,34.0,0.0,0.0,0.0,0.0,0.0,1.0,triage_routes,,,,,,,,,nominal,0.0,0.0,0.0,0.0,0.0,-1.4749151348763745,-0.022349738016468352,train_even_seed
standard_corruptions,GauzeRetrieve,execution_slip,monitor_corrected,43000,0,auto_recovery,reversible_action_or_execution_anomaly,1.0,0.0094850171922963,36,2.5,0.0,,,,,0.0,35.0,1.0,0.0,0.8888888888888888,0.0,0.0,1.0,triage_routes,,,,,,,,,execution_drift,1.0,0.0,0.0,0.0,0.0,-1.2165307306864397,1.6542626028103493,train_even_seed
standard_corruptions,GauzeRetrieve,execution_slip,monitor_corrected,43001,0,auto_recovery,reversible_action_or_execution_anomaly,1.0,0.0158446683347267,35,2.5,0.0,,,,,0.0,34.0,1.0,0.0,0.9142857142857144,0.0,0.0,1.0,triage_routes,,,,,,,,,execution_drift,1.0,0.0,0.0,0.0,0.0,-1.1984456741415555,1.6749501056338731,test_odd_seed
standard_corruptions,GauzeRetrieve,execution_slip,monitor_corrected,43002,0,auto_recovery,reversible_action_or_execution_anomaly,1.0,0.012799924648187,36,2.5,0.0,,,,,0.0,35.0,1.0,0.0,0.8888888888888888,0.0,0.0,1.0,triage_routes,,,,,,,,,execution_drift,1.0,0.0,0.0,0.0,0.0,-1.2037599662540277,1.646533781326692,train_even_seed
standard_corruptions,GauzeRetrieve,execution_slip,monitor_corrected,43003,0,auto_recovery,reversible_action_or_execution_anomaly,1.0,0.0165846050571809,36,2.5,0.0,,,,,0.0,35.0,1.0,0.0,0.8888888888888888,0.0,0.0,1.0,triage_routes,,,,,,,,,execution_drift,1.0,0.0,0.0,0.0,0.0,-1.1891793896924296,1.637709667941014,test_odd_seed
standard_corruptions,GauzeRetrieve,execution_slip,monitor_corrected,43004,0,auto_recovery,reversible_action_or_execution_anomaly,1.0,0.0097838820777877,36,2.5,0.0,,,,,0.0,35.0,1.0,0.0,0.8888888888888888,0.0,0.0,1.0,triage_routes,,,,,,,,,execution_drift,1.0,0.0,0.0,0.0,0.0,-1.215379346190638,1.653565788984192,train_even_seed
standard_corruptions,GauzeRetrieve,execution_slip,perturbed,43000,0,auto_recovery,reversible_action_or_execution_anomaly,0.0,0.2405228762205027,200,3.25,0.0,,,56.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,triage_routes,,,,,,,,,execution_drift,1.0,0.0,0.0,1.0,0.0,2.60447377903454,-1.4642117137737671,train_even_seed
standard_corruptions,GauzeRetrieve,execution_slip,perturbed,43001,0,auto_recovery,reversible_action_or_execution_anomaly,0.0,0.2801621018244291,200,3.25,0.0,,,48.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,triage_routes,,,,,,,,,execution_drift,1.0,0.0,0.0,1.0,0.0,2.7571848936605026,-1.5566319404376363,test_odd_seed
standard_corruptions,GauzeRetrieve,execution_slip,perturbed,43002,0,auto_recovery,reversible_action_or_execution_anomaly,0.0,0.2775434009523864,200,3.25,0.0,,,52.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,triage_routes,,,,,,,,,execution_drift,1.0,0.0,0.0,1.0,0.0,2.7470962826205834,-1.550526348704404,train_even_seed
standard_corruptions,GauzeRetrieve,execution_slip,perturbed,43003,0,auto_recovery,reversible_action_or_execution_anomaly,0.0,0.2726079074574464,200,3.25,0.0,,,32.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,triage_routes,,,,,,,,,execution_drift,1.0,0.0,0.0,1.0,0.0,2.7280821696716457,-1.5390190747718067,test_odd_seed
standard_corruptions,GauzeRetrieve,execution_slip,perturbed,43004,0,auto_recovery,reversible_action_or_execution_anomaly,0.0,0.2547221911072103,200,3.25,0.0,,,44.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,triage_routes,,,,,,,,,execution_drift,1.0,0.0,0.0,1.0,0.0,2.6591769971281685,-1.497317907961657,train_even_seed
standard_corruptions,GauzeRetrieve,none,clean,43000,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0123994672532815,35,2.25,,,,,,,34.0,0.0,0.0,0.0,0.0,0.0,1.0,triage_routes,,,,,,,,,nominal,0.0,0.0,0.0,0.0,0.0,-1.4671169986743873,-0.027069142475722136,train_even_seed
standard_corruptions,GauzeRetrieve,none,clean,43001,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0136650557877879,33,2.25,,,,,,,32.0,0.0,0.0,0.0,0.0,0.0,1.0,triage_routes,,,,,,,,,nominal,0.0,0.0,0.0,0.0,0.0,-1.4744019519252862,-0.025268834292791937,test_odd_seed
standard_corruptions,GauzeRetrieve,none,clean,43002,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0128146525690532,35,2.25,,,,,,,34.0,0.0,0.0,0.0,0.0,0.0,1.0,triage_routes,,,,,,,,,nominal,0.0,0.0,0.0,0.0,0.0,-1.4655174867923604,-0.028037161411675577,train_even_seed
standard_corruptions,GauzeRetrieve,none,clean,43003,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0135693759879085,35,2.25,,,,,,,34.0,0.0,0.0,0.0,0.0,0.0,1.0,triage_routes,,,,,,,,,nominal,0.0,0.0,0.0,0.0,0.0,-1.4626098958197382,-0.029796825188563986,test_odd_seed
standard_corruptions,GauzeRetrieve,none,clean,43004,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0103753049586258,35,2.25,,,,,,,34.0,0.0,0.0,0.0,0.0,0.0,1.0,triage_routes,,,,,,,,,nominal,0.0,0.0,0.0,0.0,0.0,-1.4749151348763745,-0.022349738016468352,train_even_seed
standard_corruptions,GauzeRetrieve,none,monitor_corrected,43000,0,auto_execute,nominal_no_alarm,1.0,0.0124623686922585,35,2.25,,,,,,5.0,34.0,1.0,0.0,0.8285714285714286,0.0,0.0,1.0,triage_routes,,,,,,,,,nominal,0.0,0.0,0.0,0.0,0.0,-1.4330312884789267,1.486888651490982,train_even_seed
standard_corruptions,GauzeRetrieve,none,monitor_corrected,43001,0,auto_execute,nominal_no_alarm,1.0,0.0140234758530562,33,2.25,,,,,,5.0,32.0,1.0,0.0,0.8181818181818182,0.0,0.0,1.0,triage_routes,,,,,,,,,nominal,0.0,0.0,0.0,0.0,0.0,-1.4390405695034618,1.4744427921297039,test_odd_seed
standard_corruptions,GauzeRetrieve,none,monitor_corrected,43002,0,auto_execute,nominal_no_alarm,1.0,0.0125896631032279,35,2.25,,,,,,5.0,34.0,1.0,0.0,0.8285714285714286,0.0,0.0,1.0,triage_routes,,,,,,,,,nominal,0.0,0.0,0.0,0.0,0.0,-1.4325408835558076,1.4865918601653294,train_even_seed
standard_corruptions,GauzeRetrieve,none,monitor_corrected,43003,0,auto_execute,nominal_no_alarm,1.0,0.0135457931464293,35,2.25,,,,,,5.0,34.0,1.0,0.0,0.8285714285714286,0.0,0.0,1.0,triage_routes,,,,,,,,,nominal,0.0,0.0,0.0,0.0,0.0,-1.428857368492128,1.4843626098718006,test_odd_seed
standard_corruptions,GauzeRetrieve,none,monitor_corrected,43004,0,auto_execute,nominal_no_alarm,1.0,0.0117393359899586,35,2.25,,,,,,5.0,34.0,1.0,0.0,0.8285714285714286,0.0,0.0,1.0,triage_routes,,,,,,,,,nominal,0.0,0.0,0.0,0.0,0.0,-1.43581679016815,1.4885744272652022,train_even_seed
observable_jaw_stuck_10seed,NeedlePick,jaw_stuck_open,clean,43000,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0210823226468185,44,2.25,,,,,,,43.0,0.0,0.0,0.0,0.0,0.0,1.0,triage_routes,,,,,,,,,nominal,0.0,0.0,0.0,0.0,0.0,-1.3789430874190094,-0.06869334287094978,train_even_seed
observable_jaw_stuck_10seed,NeedlePick,jaw_stuck_open,clean,43001,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0220062874458691,36,2.25,,,,,,,35.0,0.0,0.0,0.0,0.0,0.0,1.0,triage_routes,,,,,,,,,nominal,0.0,0.0,0.0,0.0,0.0,-1.424026149542197,-0.05184331213916096,test_odd_seed
observable_jaw_stuck_10seed,NeedlePick,jaw_stuck_open,clean,43002,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0211041973088774,42,2.25,,,,,,,41.0,0.0,0.0,0.0,0.0,0.0,1.0,triage_routes,,,,,,,,,nominal,0.0,0.0,0.0,0.0,0.0,-1.3910194796761848,-0.06399327274147912,train_even_seed
observable_jaw_stuck_10seed,NeedlePick,jaw_stuck_open,clean,43003,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0178893382398011,41,2.25,,,,,,,40.0,0.0,0.0,0.0,0.0,0.0,1.0,triage_routes,,,,,,,,,nominal,0.0,0.0,0.0,0.0,0.0,-1.4094851376512463,-0.05412218170435533,test_odd_seed
observable_jaw_stuck_10seed,NeedlePick,jaw_stuck_open,clean,43004,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0159348329772258,37,2.25,,,,,,,36.0,0.0,0.0,0.0,0.0,0.0,1.0,triage_routes,,,,,,,,,nominal,0.0,0.0,0.0,0.0,0.0,-1.4413362482703862,-0.040063041704107384,train_even_seed
observable_jaw_stuck_10seed,NeedlePick,jaw_stuck_open,clean,43005,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0164449452188574,46,2.25,,,,,,,45.0,0.0,0.0,0.0,0.0,0.0,1.0,triage_routes,,,,,,,,,nominal,0.0,0.0,0.0,0.0,0.0,-1.3846480357708275,-0.06263220852951004,test_odd_seed
observable_jaw_stuck_10seed,NeedlePick,jaw_stuck_open,clean,43006,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0209424162532183,45,2.25,,,,,,,44.0,0.0,0.0,0.0,0.0,0.0,1.0,triage_routes,,,,,,,,,nominal,0.0,0.0,0.0,0.0,0.0,-1.3734017478509974,-0.07074268210185339,train_even_seed
observable_jaw_stuck_10seed,NeedlePick,jaw_stuck_open,clean,43007,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0176410778805924,36,2.25,,,,,,,35.0,0.0,0.0,0.0,0.0,0.0,1.0,triage_routes,,,,,,,,,nominal,0.0,0.0,0.0,0.0,0.0,-1.4408432292942115,-0.04166567492976501,test_odd_seed
observable_jaw_stuck_10seed,NeedlePick,jaw_stuck_open,clean,43008,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0244497379929081,41,2.25,,,,,,,40.0,0.0,0.0,0.0,0.0,0.0,1.0,triage_routes,,,,,,,,,nominal,0.0,0.0,0.0,0.0,0.0,-1.3842110324328631,-0.06941798082631609,train_even_seed
observable_jaw_stuck_10seed,NeedlePick,jaw_stuck_open,clean,43009,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0245532861530195,40,2.25,,,,,,,39.0,0.0,0.0,0.0,0.0,0.0,1.0,triage_routes,,,,,,,,,nominal,0.0,0.0,0.0,0.0,0.0,-1.3898924430107729,-0.06728387111544124,test_odd_seed
observable_jaw_stuck_10seed,NeedlePick,jaw_stuck_open,monitor_corrected,43000,0,human_review,grasp_outcome_uncertain,1.0,0.0210614484457027,103,3.75,,38.0,,38.0,38.0,4.0,102.0,3.0,1.0,0.9320388349514565,0.0,0.0,1.0,triage_routes,,,,,,,,,grasp_outcome_uncertain,0.0,1.0,0.0,1.0,1.0,2.8583160775775873,5.02117610210316,train_even_seed
observable_jaw_stuck_10seed,NeedlePick,jaw_stuck_open,monitor_corrected,43001,0,human_review,grasp_outcome_uncertain,1.0,0.0220281296648164,100,3.75,,31.0,,31.0,31.0,4.0,99.0,3.0,2.0,0.95,0.0,0.0,1.0,triage_routes,,,,,,,,,grasp_outcome_uncertain,0.0,1.0,0.0,1.0,1.0,3.1628659378510062,6.123488130848951,test_odd_seed
observable_jaw_stuck_10seed,NeedlePick,jaw_stuck_open,monitor_corrected,43002,0,human_review,grasp_outcome_uncertain,1.0,0.0211311301854985,105,3.75,,35.0,,35.0,35.0,4.0,104.0,3.0,2.0,0.9142857142857144,0.0,0.0,1.0,triage_routes,,,,,,,,,grasp_outcome_uncertain,0.0,1.0,0.0,1.0,1.0,3.190283440901554,6.067099114529773,train_even_seed
observable_jaw_stuck_10seed,NeedlePick,jaw_stuck_open,monitor_corrected,43003,0,human_review,grasp_outcome_uncertain,1.0,0.0179107417448964,102,3.75,,35.0,,35.0,35.0,4.0,101.0,3.0,2.0,0.9411764705882352,0.0,0.0,1.0,triage_routes,,,,,,,,,grasp_outcome_uncertain,0.0,1.0,0.0,1.0,1.0,3.159280763690067,6.116823277857376,test_odd_seed
observable_jaw_stuck_10seed,NeedlePick,jaw_stuck_open,monitor_corrected,43004,0,human_review,grasp_outcome_uncertain,1.0,0.0159242089852736,102,3.75,,30.0,,30.0,30.0,4.0,101.0,3.0,2.0,0.9411764705882352,0.0,0.0,1.0,triage_routes,,,,,,,,,grasp_outcome_uncertain,0.0,1.0,0.0,1.0,1.0,3.1516275962191833,6.121454947753102,train_even_seed
observable_jaw_stuck_10seed,NeedlePick,jaw_stuck_open,monitor_corrected,43005,0,human_review,grasp_outcome_uncertain,1.0,0.0164706213842961,102,3.75,,40.0,,40.0,40.0,4.0,101.0,3.0,1.0,0.9411764705882352,0.0,0.0,1.0,triage_routes,,,,,,,,,grasp_outcome_uncertain,0.0,1.0,0.0,1.0,1.0,2.834428819446884,5.046178793687075,test_odd_seed
observable_jaw_stuck_10seed,NeedlePick,jaw_stuck_open,monitor_corrected,43006,0,human_review,grasp_outcome_uncertain,1.0,0.0209800655754687,108,3.75,,37.0,,37.0,37.0,4.0,107.0,3.0,1.0,0.8888888888888888,0.0,0.0,1.0,triage_routes,,,,,,,,,grasp_outcome_uncertain,0.0,1.0,0.0,1.0,1.0,2.888973940931837,4.953182830982737,train_even_seed
observable_jaw_stuck_10seed,NeedlePick,jaw_stuck_open,monitor_corrected,43007,0,human_review,grasp_outcome_uncertain,1.0,0.0176630306845178,102,3.75,,30.0,,30.0,30.0,4.0,101.0,3.0,2.0,0.9411764705882352,0.0,0.0,1.0,triage_routes,,,,,,,,,grasp_outcome_uncertain,0.0,1.0,0.0,1.0,1.0,3.1583264505933992,6.117400824769521,test_odd_seed
observable_jaw_stuck_10seed,NeedlePick,jaw_stuck_open,monitor_corrected,43008,0,human_review,grasp_outcome_uncertain,1.0,0.0244680936522906,101,3.75,,36.0,,36.0,36.0,4.0,100.0,3.0,2.0,0.9504950495049505,0.0,0.0,1.0,triage_routes,,,,,,,,,grasp_outcome_uncertain,0.0,1.0,0.0,1.0,1.0,3.1783397566259737,6.116069712850404,train_even_seed
observable_jaw_stuck_10seed,NeedlePick,jaw_stuck_open,monitor_corrected,43009,0,human_review,grasp_outcome_uncertain,1.0,0.0245702369162825,101,3.75,,35.0,,35.0,35.0,4.0,100.0,3.0,2.0,0.9504950495049505,0.0,0.0,1.0,triage_routes,,,,,,,,,grasp_outcome_uncertain,0.0,1.0,0.0,1.0,1.0,3.178733266122138,6.115831562294573,test_odd_seed
observable_jaw_stuck_10seed,NeedlePick,jaw_stuck_open,perturbed,43000,0,human_review,grasp_outcome_uncertain,0.0,0.2247738040025275,220,3.75,,38.0,,38.0,38.0,,,0.0,0.0,0.0,0.0,0.0,1.0,triage_routes,,,,,,,,,grasp_outcome_uncertain,0.0,1.0,0.0,1.0,1.0,4.670278703455803,0.07897804811711236,train_even_seed
observable_jaw_stuck_10seed,NeedlePick,jaw_stuck_open,perturbed,43001,0,human_review,grasp_outcome_uncertain,0.0,0.1681557090004676,220,3.75,,31.0,,31.0,31.0,,,0.0,0.0,0.0,0.0,0.0,1.0,triage_routes,,,,,,,,,grasp_outcome_uncertain,0.0,1.0,0.0,1.0,1.0,4.452156067000796,0.21098509653050387,test_odd_seed
observable_jaw_stuck_10seed,NeedlePick,jaw_stuck_open,perturbed,43002,0,human_review,grasp_outcome_uncertain,0.0,0.2762333706604737,220,3.75,,35.0,,35.0,35.0,,,0.0,0.0,0.0,0.0,0.0,1.0,triage_routes,,,,,,,,,grasp_outcome_uncertain,0.0,1.0,0.0,1.0,1.0,4.868527979590138,-0.041001712892163956,train_even_seed
observable_jaw_stuck_10seed,NeedlePick,jaw_stuck_open,perturbed,43003,0,human_review,grasp_outcome_uncertain,0.0,0.189271659319111,220,3.75,,35.0,,35.0,35.0,,,0.0,0.0,0.0,0.0,0.0,1.0,triage_routes,,,,,,,,,grasp_outcome_uncertain,0.0,1.0,0.0,1.0,1.0,4.533505797234352,0.16175252740385768,test_odd_seed
observable_jaw_stuck_10seed,NeedlePick,jaw_stuck_open,perturbed,43004,0,human_review,grasp_outcome_uncertain,0.0,0.2329924235554173,220,3.75,,30.0,,30.0,30.0,,,0.0,0.0,0.0,0.0,0.0,1.0,triage_routes,,,,,,,,,grasp_outcome_uncertain,0.0,1.0,0.0,1.0,1.0,4.7019411422014326,0.05981605213031534,train_even_seed
observable_jaw_stuck_10seed,NeedlePick,jaw_stuck_open,perturbed,43005,0,human_review,grasp_outcome_uncertain,0.0,0.1784258487602529,220,3.75,,40.0,,40.0,40.0,,,0.0,0.0,0.0,0.0,0.0,1.0,triage_routes,,,,,,,,,grasp_outcome_uncertain,0.0,1.0,0.0,1.0,1.0,4.4917220389941,0.1870399101650327,test_odd_seed
observable_jaw_stuck_10seed,NeedlePick,jaw_stuck_open,perturbed,43006,0,human_review,grasp_outcome_uncertain,0.0,0.2540059404047732,220,3.75,,37.0,,37.0,37.0,,,0.0,0.0,0.0,0.0,0.0,1.0,triage_routes,,,,,,,,,grasp_outcome_uncertain,0.0,1.0,0.0,1.0,1.0,4.782896244915618,0.010822310183193537,train_even_seed
observable_jaw_stuck_10seed,NeedlePick,jaw_stuck_open,perturbed,43007,0,human_review,grasp_outcome_uncertain,0.0,0.208354780329756,220,3.75,,30.0,,30.0,30.0,,,0.0,0.0,0.0,0.0,0.0,1.0,triage_routes,,,,,,,,,grasp_outcome_uncertain,0.0,1.0,0.0,1.0,1.0,4.607024001378811,0.11725957017809503,test_odd_seed
observable_jaw_stuck_10seed,NeedlePick,jaw_stuck_open,perturbed,43008,0,human_review,grasp_outcome_uncertain,0.0,0.1698922157992864,220,3.75,,36.0,,36.0,36.0,,,0.0,0.0,0.0,0.0,0.0,1.0,triage_routes,,,,,,,,,grasp_outcome_uncertain,0.0,1.0,0.0,1.0,1.0,4.458846003162841,0.20693637081739888,train_even_seed
observable_jaw_stuck_10seed,NeedlePick,jaw_stuck_open,perturbed,43009,0,human_review,grasp_outcome_uncertain,0.0,0.1702993487579441,220,3.75,,35.0,,35.0,35.0,,,0.0,0.0,0.0,0.0,0.0,1.0,triage_routes,,,,,,,,,grasp_outcome_uncertain,0.0,1.0,0.0,1.0,1.0,4.460414493136354,0.20598712623080048,test_odd_seed
observable_jaw_stuck_10seed,NeedlePick,none,clean,43000,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0210823226468185,44,2.25,,,,,,,43.0,0.0,0.0,0.0,0.0,0.0,1.0,triage_routes,,,,,,,,,nominal,0.0,0.0,0.0,0.0,0.0,-1.3789430874190094,-0.06869334287094978,train_even_seed
observable_jaw_stuck_10seed,NeedlePick,none,clean,43001,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0220062874458691,36,2.25,,,,,,,35.0,0.0,0.0,0.0,0.0,0.0,1.0,triage_routes,,,,,,,,,nominal,0.0,0.0,0.0,0.0,0.0,-1.424026149542197,-0.05184331213916096,test_odd_seed
observable_jaw_stuck_10seed,NeedlePick,none,clean,43002,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0211041973088774,42,2.25,,,,,,,41.0,0.0,0.0,0.0,0.0,0.0,1.0,triage_routes,,,,,,,,,nominal,0.0,0.0,0.0,0.0,0.0,-1.3910194796761848,-0.06399327274147912,train_even_seed
observable_jaw_stuck_10seed,NeedlePick,none,clean,43003,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0178893382398011,41,2.25,,,,,,,40.0,0.0,0.0,0.0,0.0,0.0,1.0,triage_routes,,,,,,,,,nominal,0.0,0.0,0.0,0.0,0.0,-1.4094851376512463,-0.05412218170435533,test_odd_seed
observable_jaw_stuck_10seed,NeedlePick,none,clean,43004,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0159348329772258,37,2.25,,,,,,,36.0,0.0,0.0,0.0,0.0,0.0,1.0,triage_routes,,,,,,,,,nominal,0.0,0.0,0.0,0.0,0.0,-1.4413362482703862,-0.040063041704107384,train_even_seed
observable_jaw_stuck_10seed,NeedlePick,none,clean,43005,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0164449452188574,46,2.25,,,,,,,45.0,0.0,0.0,0.0,0.0,0.0,1.0,triage_routes,,,,,,,,,nominal,0.0,0.0,0.0,0.0,0.0,-1.3846480357708275,-0.06263220852951004,test_odd_seed
observable_jaw_stuck_10seed,NeedlePick,none,clean,43006,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0209424162532183,45,2.25,,,,,,,44.0,0.0,0.0,0.0,0.0,0.0,1.0,triage_routes,,,,,,,,,nominal,0.0,0.0,0.0,0.0,0.0,-1.3734017478509974,-0.07074268210185339,train_even_seed
